ACC_ID	STY_count	#P-sites	Perc_Psites	#proj_NSAF	NSAF_sum	NSAF_max	NSAF_avg	length	arbitary_abundance	NSAF_log	#P-sites_log	Perc_Psites_log	NSAF_log_norm	PRIDE	UP_PRIDE
Q86Y46	98	4	4.081632653061225	18	0.002379211611068232	0.0008898192780177325	0.000132178422837124	540	low	-8.931357859925942	1.3862943611198906	1.40649706843741	0.46662210147268535	4	0
Q7RTS7	84	3	3.571428571428571	17	0.0023318403040651398	0.0008923866602744744	0.0001371670767097141	529	low	-8.894310837141497	1.0986122886681098	1.2729656758128873	0.4689076991703657	3	0
O95678	110	7	6.363636363636362	22	0.007917748261922214	0.002838004173561189	0.0003598976482691915	551	low	-7.929690877301329	1.9459101490553132	1.8505999692509882	0.5284194492015393	7	0
Q5XKE5	100	11	11.0	26	0.006686179415773833	0.002568351954455511	0.00025716074676053203	535	medium	-8.26580919481986	2.3978952727983707	2.3978952727983707	0.5076827962958956	11	0
P05787	97	50	51.546391752577314	31	0.0755779585327024	0.0073476612262548535	0.002437998662345239	483	high	-6.016577796592101	3.912023005428146	3.9424822129128545	0.6464480119314675	27	23
Q6KB66	76	11	14.473684210526313	15	0.0024810861308202444	0.0003833032403400845	0.00016540574205468295	452	medium	-8.707109059806278	2.3978952727983707	2.6723321185001305	0.4804570199826894	9	2
Q8IZA0	213	6	2.8169014084507045	8	0.00010788969016787077	4.130319952703919e-05	1.3486211270983846e-05	1049	low	-11.213842781825917	1.791759469228055	1.0356374895067213	0.325805326185824	3	3
Q68EN5	70	1	1.4285714285714286	4	2.74087597377926e-05	1.5898015882005742e-05	6.85218993444815e-06	471	low	-11.89094225832322	0.0	0.3566749439387324	0.2840320097823124	1	0
P00568	33	2	6.0606060606060606	19	0.005462830614160604	0.0011796621755672226	0.0002875174007452949	194	low	-8.154227175226932	0.6931471805599453	1.8018098050815565	0.5145667936569788	1	1
P54819	31	6	19.354838709677423	23	0.011329161387891596	0.0014357465206090365	0.0004925722342561564	239	medium	-7.61586943956649	1.791759469228055	2.9629424507310005	0.5477805071667858	4	2
Q9UIJ7	37	2	5.405405405405406	18	0.0037470775508165874	0.001544759404207731	0.00020817097504536596	227	low	-8.47715082050575	0.6931471805599453	1.6873994539038124	0.4946441795114321	2	0
P27144	31	2	6.451612903225807	13	0.001941150671554807	0.0007553911371781584	0.00014931928242729284	223	low	-8.809423709532888	0.6931471805599453	1.8643301620628905	0.4741447684094729	2	0
Q9Y6K8	84	1	1.1904761904761905	10	0.00013135812485874805	7.994269196182957e-05	1.3135812485874805e-05	562	low	-11.240168280182914	0.0	0.17435338714477774	0.3241811876204897	1	0
Q5TCS8	242	5	2.066115702479339	9	0.0003485779285999877	0.0003367824873345852	3.873088095555419e-05	1911	low	-10.15887331861951	1.6094379124341003	0.7256703722655055	0.3908911440194753	5	0
Q86T24	144	8	5.5555555555555545	11	0.0002438304425339647	0.00013626906716197545	2.216640386672406e-05	672	low	-10.716932754677362	2.0794415416798357	1.7147984280919264	0.3564619438744611	7	1
A0AUZ9	198	2	1.0101010101010102	6	1.546296893098346e-05	9.481719215959096e-06	2.577161488497243e-06	987	low	-12.868821962950006	0.6931471805599453	0.010050335853501506	0.22370220637253235	2	0
P23352	128	2	1.5625	8	2.3971948827880192e-05	8.998061855930064e-06	2.996493603485024e-06	680	low	-12.718067751712548	0.6931471805599453	0.44628710262841953	0.2330029126701679	2	0
O60229	445	12	2.696629213483146	13	5.938582892283584e-05	1.3804260722738348e-05	4.568140686371988e-06	2986	low	-12.296404287842266	2.4849066497880004	0.9920025536098515	0.25901723095494084	9	3
Q14678	254	13	5.118110236220472	14	0.00038148069904079884	0.0001254355714836417	2.724862136005706e-05	1352	low	-10.510507630426337	2.5649493574615367	1.6327852764310915	0.36919723954117784	11	2
Q63ZY3	147	18	12.244897959183671	21	0.002087512807093832	0.0005105472098354767	9.940537176637295e-05	851	medium	-9.216304403846737	2.8903717578961645	2.5051093571055194	0.4490424657611551	10	8
Q6NY19	120	6	5.0	11	0.0006336268570471358	0.00024858674841397643	5.760244154973962e-05	840	low	-9.761945603144463	1.791759469228055	1.6094379124341003	0.4153794025743882	0	6
Q5T7N3	167	9	5.389221556886229	10	0.00018885170517164175	0.00010493108978278399	1.8885170517164177e-05	995	low	-10.877133572602377	2.1972245773362196	1.684400950907556	0.34657843386216286	9	0
Q7Z3B3	227	16	7.048458149779735	20	0.0009503111584333201	0.0001965904527203413	4.7515557921666e-05	1105	low	-9.95445336535865	2.772588722239781	1.9528088907464698	0.40350273165639305	10	6
Q9H9L4	73	8	10.958904109589039	15	0.0007970089110944527	0.00021312658683277875	5.3133927406296846e-05	492	medium	-9.842694899542723	2.0794415416798357	2.394152286519536	0.4103976147796979	3	5
Q9P2N6	182	17	9.34065934065934	13	0.00029257740552552215	6.423735002843824e-05	2.2505954271194012e-05	904	low	-10.701730649488084	2.833213344056216	2.234376842967512	0.3573998302148203	13	4
P10644	54	6	11.111111111111109	31	0.016235483327412786	0.0016709883892601243	0.0005237252686262189	381	medium	-7.554543307649559	1.791759469228055	2.407945608651872	0.5515639924614751	2	4
P31321	55	6	10.909090909090908	20	0.0017062663922606577	0.0002752185845714623	8.531331961303289e-05	381	medium	-9.36917996544541	1.791759469228055	2.3895964699836756	0.4396108838050415	3	3
P13861	54	8	14.814814814814813	26	0.018165219675079426	0.0027343643650618605	0.0006986622951953626	404	medium	-7.266343058087892	2.0794415416798357	2.6956276811036526	0.5693443639288848	3	5
P31323	49	7	14.285714285714285	22	0.0037008408457933975	0.001094997426124599	0.00016822003844515443	418	medium	-8.690237682889084	1.9459101490553132	2.659260036932778	0.481497891214448	3	4
P17612	45	6	13.333333333333336	28	0.004753574509954111	0.0007582915823434966	0.00016977051821264683	351	medium	-8.681062925706932	1.791759469228055	2.5902671654458267	0.48206392330869513	2	4
P22694	49	8	16.3265306122449	21	0.0033535300303729415	0.000761646854831742	0.00015969190620823532	351	medium	-8.742264185253472	2.0794415416798357	2.7927914295573006	0.47828814195296815	5	3
P22612	47	5	10.638297872340424	18	0.0021554192390771604	0.0007582915823434966	0.00011974551328206446	351	medium	-9.030141789748326	1.6094379124341003	2.364460496712133	0.4605276759129439	3	2
Q8N6L0	62	1	1.6129032258064515	6	2.1900625269638126e-05	6.706641612137664e-06	3.650104211606354e-06	562	low	-12.52075483965242	0.0	0.47803580094299974	0.24517603492485449	1	0
Q92830	129	1	0.7751937984496124	8	7.125880843395684e-05	2.4303386169384147e-05	8.907351054244605e-06	837	low	-11.628633660993302	0.0	-0.2546422183735807	0.30021500860592415	1	0
Q92831	129	3	2.3255813953488373	8	3.425346599510773e-05	1.1248145271816862e-05	4.281683249388466e-06	832	low	-12.361164343118489	1.0986122886681098	0.843970070294529	0.25502189146161114	3	0
Q92993	94	9	9.574468085106382	16	0.0003613007360239399	8.146189671414014e-05	2.2581296001496242e-05	513	low	-10.698388604897984	2.1972245773362196	2.2590999810543066	0.35760601599836145	6	3
Q92794	363	25	6.887052341597795	17	0.0002686757086304849	6.68707559024737e-05	1.5804453448852055e-05	2004	low	-11.05521879379611	3.2188758248682006	1.9296431765914412	0.3355915544597464	17	8
Q8WYB5	412	25	6.067961165048544	10	3.0385485562417654e-05	8.761973447886875e-06	3.0385485562417654e-06	2073	low	-12.704130605165703	3.2188758248682006	1.8030226615067657	0.2338627580144225	23	2
O95251	131	33	25.190839694656486	22	0.0027336357993938162	0.0005933386281552219	0.00012425617269971892	611	medium	-8.993165214545725	3.4965075614664802	3.22648042425342	0.4628089273819999	18	15
Q9H7Z6	79	2	2.5316455696202533	13	0.00024595963710326	4.3084098877776595e-05	1.8919972084866154e-05	458	low	-10.875292469771537	0.6931471805599453	0.9288695140810153	0.34669201978823966	0	2
Q9BW62	60	3	5.0	7	9.876566945462222e-05	4.41430159505742e-05	1.4109381350660318e-05	490	low	-11.16867063780489	1.0986122886681098	1.6094379124341003	0.3285921992086432	2	1
Q674X7	108	7	6.481481481481482	10	0.00014693650676026344	4.83017128575568e-05	1.4693650676026344e-05	775	low	-11.128095084287763	1.9459101490553132	1.8689491079191851	0.33109548785994575	4	3
Q96EK5	74	3	4.0540540540540535	16	0.0006344091895625204	0.0001970657224268441	3.965057434765752e-05	621	low	-10.135405124549301	1.0986122886681098	1.3997173814520312	0.3923390026138804	2	1
Q9NYS0	28	1	3.571428571428571	3	7.369578849095645e-05	3.466358624323936e-05	2.4565262830318818e-05	192	low	-10.6141771930189	0.0	1.2729656758128873	0.3628013972906484	1	0
Q8IY47	121	1	0.8264462809917356	4	1.8582412258258112e-05	9.82131952172142e-06	4.645603064564528e-06	623	low	-12.279589363218449	0.0	-0.1906203596086497	0.2600546193904564	0	1
Q9NVX7	89	3	3.3707865168539324	7	6.206804851518784e-05	2.3935100527153947e-05	8.866864073598264e-06	518	low	-11.633189367152914	1.0986122886681098	1.215146104924061	0.29993394657375216	3	0
Q8WVZ9	129	2	1.5503875968992251	6	5.217919293645314e-05	2.157891616726842e-05	8.696532156075524e-06	684	low	-11.65258621451687	0.6931471805599453	0.43850496218636476	0.298737267695256	1	1
Q8NFY9	100	1	1.0	4	2.866335965615766e-05	1.8695775740660147e-05	7.165839914039415e-06	601	low	-11.846185278985049	0.0	0.0	0.28679326942591854	1	0
O94819	79	9	11.39240506329114	11	0.00042772816798144754	0.00012518000088485324	3.888437890740432e-05	623	medium	-10.154917958494645	2.1972245773362196	2.4329469108572894	0.39113516800076753	7	2
Q3ZCT8	92	1	1.0869565217391304	6	1.1010805671341866e-05	3.5850453405178528e-06	1.8351342785569778e-06	623	low	-13.208392902809669	0.0	0.083381608939051	0.20275254564383735	1	0
P48729	57	6	10.526315789473683	18	0.0017263271051744184	0.0005556862962605439	9.59070613985788e-05	337	medium	-9.252130945849482	1.791759469228055	2.353878387381596	0.44683216502001966	6	0
Q8N752	56	3	5.357142857142857	15	0.0008383406948780772	0.00044454903700843514	5.588937965853848e-05	337	low	-9.792136184072616	1.0986122886681098	1.6784307839210517	0.4135168096566656	3	0
P48730	75	11	14.666666666666664	19	0.0010330485201400508	0.0001804976210504128	5.43709747442132e-05	415	medium	-9.819680098988242	2.3978952727983707	2.6855773452501515	0.41181750148600504	5	6
P49674	68	10	14.705882352941178	20	0.0011084628135072257	0.00018006373253827242	5.542314067536129e-05	416	medium	-9.800513349702792	2.302585092994046	2.6882475738060303	0.41299998457766207	3	7
Q9HCP0	71	1	1.4084507042253522	8	0.00014191729949745296	3.6375302854853226e-05	1.773966243718162e-05	422	low	-10.939707609607646	0.0	0.342490308946776	0.34271795968193125	1	0
P78368	68	1	1.4705882352941175	5	0.0001047366848370244	3.367236594401793e-05	2.094733696740488e-05	415	low	-10.773499033403452	0.0	0.38566248081198456	0.3529721153617912	1	0
Q9Y6M4	70	7	10.0	6	0.00014802481755841343	3.955440322369552e-05	2.4670802926402238e-05	447	low	-10.609890081280478	1.9459101490553132	2.302585092994046	0.36306588852321114	6	1
Q14722	73	1	1.3698630136986298	6	0.00016605147955244453	0.0001299531510825668	2.767524659207409e-05	419	low	-10.494972169126557	0.0	0.3147107448397	0.37015569212145066	1	0
Q13303	65	2	3.0769230769230766	14	0.0016055543846462887	0.0011394518908218348	0.00011468245604616348	367	low	-9.073343500661489	0.6931471805599453	1.1239300966523995	0.4578623677835028	0	2
O43448	61	1	1.639344262295082	5	7.008720037398056e-05	4.852013195369895e-05	1.4017440074796111e-05	404	low	-11.175208283985643	0.0	0.49429632181478017	0.32818886236978523	1	0
Q14012	49	4	8.16326530612245	12	0.00041087126397492774	0.00010122501721070448	3.423927199791065e-05	370	low	-10.28213726866003	1.3862943611198906	2.0996442489973552	0.3832864357529347	2	2
Q6P2M8	50	2	4.0	5	3.0107506932044263e-05	1.9275844889699125e-05	6.021501386408852e-06	343	low	-12.020173930002798	0.6931471805599453	1.3862943611198906	0.27605912588886683	2	0
Q8IU85	72	7	9.722222222222225	12	0.0004520927653231901	9.728118537132638e-05	3.767439711026584e-05	385	low	-10.186529815961551	1.9459101490553132	2.2744142160273495	0.3891848901318508	6	1
Q9UQM7	70	15	21.428571428571427	12	0.000652453632290354	0.0004481683062251457	5.4371136024196164e-05	478	medium	-9.8196771327044	2.70805020110221	3.0647251450409425	0.4118176844894155	9	6
Q13554	107	14	13.084112149532707	13	0.0005083912127342735	0.00017955368275615632	3.9107016364174884e-05	666	medium	-10.14920866041749	2.6390573296152584	2.5713986811414435	0.3914874003141829	11	3
Q13557	73	21	28.767123287671232	24	0.002866945765754518	0.0005569886810346878	0.00011945607357310491	499	medium	-9.032561839330997	3.044522437723423	3.3592331825631234	0.46037837215413424	10	11
Q13555	89	20	22.471910112359552	17	0.0010766494985533965	0.0002824761584874868	6.333232344431744e-05	558	medium	-9.667114720215071	2.995732273553991	3.1122660898099426	0.42122994686653054	15	5
Q16566	64	3	4.6875	9	0.00026571804085152563	0.00012338101051275675	2.9524226761280625e-05	473	low	-10.430299385511494	1.0986122886681098	1.5448993912965292	0.3741456474329264	2	1
Q96CX2	66	11	16.666666666666664	18	0.007674433670830856	0.0018201516090878508	0.0004263574261572698	325	medium	-7.760232534944397	2.3978952727983707	2.8134107167600364	0.5388740975925116	5	6
Q96SI1	50	3	6.0	15	0.0006399842098165088	0.000167090137564683	4.266561398776725e-05	283	low	-10.062117255178835	1.0986122886681098	1.791759469228055	0.396860461368492	1	2
Q68DU8	80	1	1.25	8	5.500346611052858e-05	1.9937684764286034e-05	6.8754332638160725e-06	428	low	-11.8875558962059	0.0	0.22314355131420976	0.2842409297137167	1	0
Q6PI47	78	2	2.564102564102564	9	8.392731304963463e-05	2.0410725929685693e-05	9.32525700551496e-06	426	low	-11.582784031901058	0.6931471805599453	0.9416085398584448	0.3030436787342219	2	0
Q17RG1	173	4	2.312138728323699	10	7.41024546240908e-05	3.088305931329093e-05	7.41024546240908e-06	926	low	-11.812646993373741	1.3862943611198906	0.838172952610203	0.2888623973238162	4	0
Q7Z5Y7	61	2	3.278688524590164	7	0.00011173751373512839	4.598923314562909e-05	1.59625019621612e-05	419	low	-11.045268213682448	0.6931471805599453	1.1874435023747254	0.33620545056499346	2	0
P78508	74	5	6.756756756756758	7	4.301304357486092e-05	2.469249832757686e-05	6.144720510694417e-06	379	low	-11.99991729837373	1.6094379124341003	1.9105430052180221	0.27730884873119993	5	0
Q14500	57	1	1.7543859649122806	5	7.390857560566614e-06	4.303012122176272e-06	1.478171512113323e-06	433	low	-13.424704698792343	0.0	0.5621189181535412	0.18940729666780728	1	0
Q9NPI9	82	2	2.4390243902439024	5	1.8600092294711433e-05	8.960256156408893e-06	3.7200184589422867e-06	418	low	-12.50178192761027	0.6931471805599453	0.8915981192837835	0.24634655932391727	2	0
Q12791	223	6	2.690582959641256	6	1.963642267279378e-05	1.2411716308108305e-05	3.2727371121322968e-06	1236	low	-12.629883885826185	1.791759469228055	0.9897578837560277	0.23844337254234524	5	1
Q9Y691	51	2	3.92156862745098	2	7.419609735589357e-07	5.135667196570154e-07	3.7098048677946785e-07	235	low	-14.807116372003966	0.6931471805599453	1.3664917338237108	0.10412009407873977	2	0
Q9P0J7	86	4	4.651162790697675	15	0.0004925720011748692	8.345910071155688e-05	3.283813341165794e-05	381	low	-10.323920113860908	1.3862943611198906	1.5371172508544744	0.3807086638399444	2	2
P16389	85	5	5.882352941176469	4	1.3103086777059733e-05	6.251474192486057e-06	3.2757716942649333e-06	499	low	-12.628957084797259	1.6094379124341003	1.771956841931875	0.2385005510721895	3	2
P22001	94	1	1.0638297872340423	3	4.133652329732566e-06	2.8585493211469317e-06	1.3778841099108552e-06	575	low	-13.494961489119257	0.0	0.061875403718087245	0.18507283883156198	1	0
P22460	77	2	2.5974025974025974	2	5.797603547560322e-07	4.922030143531753e-07	2.898801773780161e-07	613	low	-15.053798180803986	0.6931471805599453	0.9545119446943529	0.08890118222357041	2	0
P17658	79	4	5.063291139240507	5	2.3319876622666796e-05	1.8019982938946065e-05	4.663975324533359e-06	529	low	-12.275642399553286	1.3862943611198906	1.6220166946409607	0.26029812535633146	4	0
Q14721	160	9	5.625	9	5.5121245367124435e-05	1.532555580102084e-05	6.124582818569381e-06	858	low	-12.003199915107139	2.1972245773362196	1.7272209480904839	0.27710632931980483	6	3
Q92953	164	3	1.829268292682927	5	8.111728182072064e-06	2.64957583138087e-06	1.6223456364144126e-06	911	low	-13.331637532238169	1.0986122886681098	0.6039160468320027	0.1951490293528736	3	0
P48547	76	5	6.578947368421053	4	1.2484852872202137e-05	1.0721890800127106e-05	3.121213218050534e-06	511	low	-12.677288779786931	1.6094379124341003	1.8838747581358608	0.23551875111929937	3	2
Q14003	93	4	4.301075268817205	4	1.0516013815036504e-05	5.855934767146139e-06	2.629003453759126e-06	757	low	-12.848905698501483	1.3862943611198906	1.458865053954726	0.22493093043046258	3	1
Q03721	100	1	1.0	9	2.701318465908602e-05	5.935641867750185e-06	3.001464962120669e-06	635	low	-12.71641006777903	0.0	0.0	0.2331051826583387	1	0
Q9NZV8	124	2	1.6129032258064515	4	1.3887058138709548e-05	9.748499937802997e-06	3.471764534677387e-06	630	low	-12.570847581819226	0.6931471805599453	0.47803580094299974	0.24208558803974034	1	1
Q9UK17	138	1	0.7246376811594203	5	8.843673355633399e-06	3.4098980872406443e-06	1.76873467112668e-06	655	low	-13.245246142093235	0.0	-0.32208349916911333	0.20047890332313936	1	0
P15382	26	3	11.538461538461537	3	9.927195135108918e-05	8.656911810630317e-05	3.309065045036306e-05	129	medium	-10.316259779216907	1.0986122886681098	2.445685936634719	0.38118126438675914	3	0
Q9Y6H6	22	1	4.545454545454546	1	5.272784524633921e-06	5.272784524633921e-06	5.272784524633921e-06	103	low	-12.152951962154948	0.0	1.5141277326297755	0.267867451044839	1	0
Q8WWG9	47	1	2.127659574468085	1	5.3289621872135365e-06	5.3289621872135365e-06	5.3289621872135365e-06	221	low	-12.142354050337492	0.0	0.7550225842780328	0.26852128395851554	1	0
Q9H3M0	77	1	1.2987012987012987	3	1.1953643018234478e-06	6.518945303678293e-07	3.9845476727448257e-07	494	low	-14.735671852625396	0.0	0.2613647641344075	0.10852782826978771	1	0
Q9UIX4	78	2	2.564102564102564	4	9.55648751600787e-06	5.901236134878063e-06	2.3891218790019676e-06	513	low	-12.94458467417768	0.6931471805599453	0.9416085398584448	0.21902806347690706	2	0
Q8TAE7	73	1	1.3698630136986298	4	2.7341083363629112e-06	1.2566252749690255e-06	6.835270840907278e-07	436	low	-14.195999555977535	0.0	0.3147107448397	0.14182264296777353	1	0
