ACC_ID	#total_dis_sites	length	fraction_disordered	binned
Q5XXA6	120	986	12.170385395537526	(10, 30]
Q5YKI7	8	109	7.339449541284404	(0, 10]
Q5ZPR3	85	534	15.917602996254681	(10, 30]
Q60I27	53	953	5.561385099685205	(0, 10]
Q63HK3	304	967	31.437435367114787	(30, 50]
Q63HM2	47	1172	4.010238907849829	(0, 10]
Q63HN8	465	5207	8.930286153255233	(0, 10]
Q63HQ0	203	302	67.21854304635761	(50, 70]
Q63HQ2	71	1017	6.981317600786626	(0, 10]
Q63HR2	634	1409	44.996451383960256	(30, 50]
Q63ZY3	469	851	55.111633372502936	(50, 70]
Q63ZY6	66	315	20.952380952380953	(10, 30]
Q641Q2	1065	1341	79.41834451901566	(70, 90]
Q643R3	56	524	10.687022900763358	(10, 30]
Q658L1	45	398	11.306532663316583	(10, 30]
Q658P3	48	488	9.836065573770492	(0, 10]
Q658Y4	65	838	7.756563245823389	(0, 10]
Q659A1	314	982	31.975560081466398	(30, 50]
Q659C4	551	914	60.284463894967175	(50, 70]
Q66GS9	328	1140	28.771929824561404	(10, 30]
Q66K14	236	1250	18.88	(10, 30]
Q66K64	221	600	36.833333333333336	(30, 50]
Q66K74	491	1059	46.36449480642115	(30, 50]
Q66K80	150	236	63.559322033898304	(50, 70]
Q66K89	303	784	38.64795918367347	(30, 50]
Q66LE6	39	453	8.609271523178808	(0, 10]
Q66PJ3	380	421	90.26128266033254	(90, 100]
Q674R7	319	924	34.523809523809526	(30, 50]
Q674X7	435	775	56.12903225806451	(50, 70]
Q676U5	271	607	44.64579901153213	(30, 50]
Q67FW5	33	361	9.141274238227147	(0, 10]
Q684P5	345	730	47.26027397260274	(30, 50]
Q685J3	4039	4493	89.89539283329624	(70, 90]
Q687X5	23	459	5.010893246187364	(0, 10]
Q68BL7	225	652	34.50920245398773	(30, 50]
Q68BL8	296	750	39.46666666666667	(30, 50]
Q68CJ6	66	796	8.291457286432161	(0, 10]
Q68CJ9	234	461	50.759219088937094	(50, 70]
Q68CP4	44	663	6.636500754147813	(0, 10]
Q68CP9	932	1835	50.79019073569482	(50, 70]
Q68CQ1	288	1323	21.768707482993197	(10, 30]
Q68CQ4	238	756	31.48148148148148	(30, 50]
Q68CR7	465	880	52.84090909090909	(50, 70]
Q68CZ2	756	1445	52.31833910034602	(50, 70]
Q68D06	18	897	2.0066889632107023	(0, 10]
Q68D10	650	685	94.8905109489051	(90, 100]
Q68D20	193	193	100.0	(90, 100]
Q68D86	174	513	33.91812865497076	(30, 50]
Q68DA7	826	1419	58.21000704721635	(50, 70]
Q68DC2	492	871	56.48679678530425	(50, 70]
Q68DD2	47	849	5.535924617196701	(0, 10]
Q68DE3	1703	2245	75.85746102449889	(70, 90]
Q68DH5	116	695	16.69064748201439	(10, 30]
Q68DI1	67	518	12.934362934362934	(10, 30]
Q68DK2	442	2539	17.40842851516345	(10, 30]
Q68DK7	485	614	78.99022801302932	(70, 90]
Q68DL7	257	685	37.518248175182485	(30, 50]
Q68DN1	1106	1984	55.74596774193549	(50, 70]
Q68DQ2	1203	2970	40.505050505050505	(30, 50]
Q68DU8	111	428	25.934579439252335	(10, 30]
Q68DV7	382	783	48.78671775223499	(30, 50]
Q68DX3	293	1309	22.38349885408709	(10, 30]
Q68DY1	38	528	7.196969696969697	(0, 10]
Q68DY9	29	489	5.930470347648262	(0, 10]
Q68E01	159	1043	15.244487056567593	(10, 30]
Q68EA5	33	555	5.9459459459459465	(0, 10]
Q68EM7	468	881	53.121452894438136	(50, 70]
Q68EN5	126	471	26.751592356687897	(10, 30]
Q695T7	28	634	4.416403785488959	(0, 10]
Q69YH5	647	1023	63.24535679374389	(50, 70]
Q69YI7	152	327	46.48318042813456	(30, 50]
Q69YN2	45	538	8.364312267657994	(0, 10]
Q69YN4	549	1812	30.29801324503311	(30, 50]
Q69YQ0	750	1117	67.14413607878245	(50, 70]
Q69YU3	370	496	74.59677419354838	(70, 90]
Q69YW2	2	141	1.4184397163120568	(0, 10]
Q69YZ2	149	307	48.534201954397396	(30, 50]
Q6A163	12	491	2.4439918533604885	(0, 10]
Q6A1A2	54	396	13.636363636363635	(10, 30]
Q6AHZ1	393	1483	26.500337154416727	(10, 30]
Q6AI08	176	1181	14.902624894157492	(10, 30]
Q6AI12	164	368	44.565217391304344	(30, 50]
Q6AI14	145	798	18.170426065162907	(10, 30]
Q6AI39	688	1079	63.76274328081557	(50, 70]
Q6AW86	197	544	36.213235294117645	(30, 50]
Q6AWC2	347	1192	29.110738255033556	(10, 30]
Q6AZY7	176	606	29.042904290429046	(10, 30]
Q6B0I6	184	523	35.18164435946463	(30, 50]
Q6BDS2	460	1440	31.944444444444443	(30, 50]
Q6DCA0	80	310	25.806451612903224	(10, 30]
Q6DD87	168	382	43.97905759162304	(30, 50]
Q6DD88	22	541	4.066543438077634	(0, 10]
Q6DHV7	16	355	4.507042253521127	(0, 10]
Q6DHY5	199	549	36.247723132969035	(30, 50]
Q6DKI2	41	356	11.51685393258427	(10, 30]
Q6DKI7	132	326	40.49079754601227	(30, 50]
Q6DKK2	36	380	9.473684210526317	(0, 10]
Q6DN03	71	193	36.787564766839374	(30, 50]
Q6DN12	171	878	19.47608200455581	(10, 30]
Q6DN14	292	999	29.22922922922923	(10, 30]
Q6DN90	491	963	50.9865005192108	(50, 70]
Q6DRA6	71	164	43.292682926829265	(30, 50]
Q6DT37	622	1551	40.10315925209542	(30, 50]
Q6DWJ6	1	353	0.28328611898017	(0, 10]
Q6EBC2	4	164	2.4390243902439024	(0, 10]
Q6ECI4	20	717	2.789400278940028	(0, 10]
Q6EEV4	106	148	71.62162162162163	(70, 90]
Q6EEV6	55	95	57.89473684210527	(50, 70]
Q6EKJ0	139	949	14.64699683877766	(10, 30]
Q6EMB2	521	1281	40.67135050741608	(30, 50]
Q6EMK4	175	673	26.002971768202084	(10, 30]
Q6F5E8	593	1435	41.32404181184669	(30, 50]
Q6FHJ7	62	346	17.91907514450867	(10, 30]
Q6FI13	43	130	33.07692307692307	(30, 50]
Q6FI81	110	312	35.256410256410255	(30, 50]
Q6FIF0	110	208	52.88461538461539	(50, 70]
Q6GMV3	4	140	2.857142857142857	(0, 10]
Q6GPH4	83	301	27.57475083056478	(10, 30]
Q6GPH6	14	555	2.5225225225225225	(0, 10]
Q6GQQ9	456	843	54.092526690391466	(50, 70]
Q6GTX8	164	287	57.14285714285714	(50, 70]
Q6GYQ0	480	2036	23.575638506876228	(10, 30]
Q6H8Q1	237	611	38.788870703764324	(30, 50]
Q6HA08	163	431	37.81902552204176	(30, 50]
Q6I9Y2	35	204	17.15686274509804	(10, 30]
Q6IA17	75	410	18.29268292682927	(10, 30]
Q6IAA8	129	161	80.12422360248446	(70, 90]
Q6IAN0	7	325	2.1538461538461537	(0, 10]
Q6IBW4	262	605	43.30578512396694	(30, 50]
Q6IC98	143	578	24.74048442906574	(10, 30]
Q6ICB4	29	259	11.196911196911197	(10, 30]
Q6ICC9	135	239	56.48535564853556	(50, 70]
Q6ICG6	109	404	26.980198019801982	(10, 30]
Q6IE81	310	842	36.81710213776722	(30, 50]
Q6IEG0	138	339	40.707964601769916	(30, 50]
Q6IMN6	670	1127	59.44986690328305	(50, 70]
Q6IN85	189	833	22.689075630252102	(10, 30]
Q6IN97	105	320	32.8125	(30, 50]
Q6IPM2	502	695	72.23021582733813	(70, 90]
Q6IPR3	48	259	18.53281853281853	(10, 30]
Q6IPX1	204	549	37.15846994535519	(30, 50]
Q6IPX3	200	200	100.0	(90, 100]
Q6IQ19	227	270	84.07407407407408	(70, 90]
Q6IQ20	86	393	21.882951653944023	(10, 30]
Q6IQ21	40	691	5.788712011577424	(0, 10]
Q6IQ22	59	244	24.18032786885246	(10, 30]
Q6IQ23	768	1121	68.51025869759142	(50, 70]
Q6IQ32	312	1131	27.586206896551722	(10, 30]
Q6IQ49	248	451	54.988913525498894	(50, 70]
Q6IQ55	12	1244	0.964630225080386	(0, 10]
Q6IS14	3	154	1.948051948051948	(0, 10]
Q6ISB3	231	625	36.96	(30, 50]
Q6IV72	57	752	7.579787234042554	(0, 10]
Q6J9G0	18	422	4.265402843601896	(0, 10]
Q6JBY9	415	416	99.75961538461539	(90, 100]
Q6JEL2	1	608	0.1644736842105263	(0, 10]
Q6JVE6	1	187	0.53475935828877	(0, 10]
Q6K0P9	225	492	45.73170731707317	(30, 50]
Q6KB66	53	452	11.725663716814159	(10, 30]
Q6KC79	416	2804	14.835948644793154	(10, 30]
Q6L8Q7	84	609	13.793103448275861	(10, 30]
Q6L9W6	238	998	23.847695390781563	(10, 30]
Q6MZP7	258	749	34.445927903871834	(30, 50]
Q6MZQ0	69	368	18.75	(10, 30]
Q6MZT1	118	257	45.91439688715953	(30, 50]
Q6MZW2	58	842	6.88836104513064	(0, 10]
Q6N021	1382	2002	69.03096903096903	(50, 70]
Q6N022	314	2769	11.339833875045143	(10, 30]
Q6N043	525	979	53.62614913176711	(50, 70]
Q6NS38	80	261	30.65134099616858	(30, 50]
Q6NSI1	129	321	40.18691588785047	(30, 50]
Q6NSI3	332	398	83.41708542713567	(70, 90]
Q6NSI4	162	855	18.947368421052634	(10, 30]
Q6NSI8	210	718	29.247910863509752	(10, 30]
Q6NSJ0	22	714	3.081232492997199	(0, 10]
Q6NSJ2	375	640	58.59375	(50, 70]
Q6NSJ5	17	796	2.135678391959799	(0, 10]
Q6NSX1	6	233	2.575107296137339	(0, 10]
Q6NSZ9	237	544	43.56617647058824	(30, 50]
Q6NT04	27	549	4.918032786885246	(0, 10]
Q6NT16	37	456	8.114035087719298	(0, 10]
Q6NT46	116	116	100.0	(90, 100]
Q6NT55	4	531	0.7532956685499058	(0, 10]
Q6NT76	256	420	60.952380952380956	(50, 70]
Q6NTE8	250	343	72.8862973760933	(70, 90]
Q6NTF9	97	364	26.64835164835165	(10, 30]
Q6NUI2	23	795	2.8930817610062896	(0, 10]
Q6NUJ5	396	590	67.11864406779661	(50, 70]
Q6NUK1	91	477	19.07756813417191	(10, 30]
Q6NUK4	85	255	33.33333333333333	(30, 50]
Q6NUM9	11	610	1.8032786885245904	(0, 10]
Q6NUN7	652	778	83.80462724935732	(70, 90]
Q6NUN9	372	644	57.7639751552795	(50, 70]
Q6NUP7	172	873	19.702176403207332	(10, 30]
Q6NUQ1	26	792	3.2828282828282833	(0, 10]
Q6NUQ4	91	689	13.20754716981132	(10, 30]
Q6NV74	910	962	94.5945945945946	(90, 100]
Q6NV75	181	609	29.720853858784896	(10, 30]
Q6NVV9	17	412	4.12621359223301	(0, 10]
Q6NVY1	6	386	1.5544041450777202	(0, 10]
Q6NW29	68	188	36.17021276595745	(30, 50]
Q6NW34	65	567	11.46384479717813	(10, 30]
Q6NWY9	528	871	60.61997703788749	(50, 70]
Q6NX45	146	483	30.22774327122153	(30, 50]
Q6NXE6	27	501	5.389221556886228	(0, 10]
Q6NXG1	2	681	0.2936857562408223	(0, 10]
Q6NXP0	142	572	24.825174825174827	(10, 30]
Q6NXP2	41	309	13.268608414239482	(10, 30]
Q6NXS1	184	205	89.75609756097562	(70, 90]
Q6NXT1	112	300	37.333333333333336	(30, 50]
Q6NXT2	44	135	32.592592592592595	(30, 50]
Q6NXT4	65	461	14.099783080260304	(10, 30]
Q6NXT6	118	567	20.811287477954142	(10, 30]
Q6NY19	562	840	66.9047619047619	(50, 70]
Q6NYC1	93	403	23.076923076923077	(10, 30]
Q6NYC8	559	613	91.19086460032626	(90, 100]
Q6NZ36	93	180	51.66666666666667	(50, 70]
Q6NZ67	99	158	62.65822784810127	(50, 70]
Q6NZI2	196	390	50.256410256410255	(50, 70]
Q6NZY4	386	707	54.596888260254595	(50, 70]
Q6P050	123	247	49.797570850202426	(30, 50]
Q6P0N0	569	1132	50.265017667844525	(50, 70]
Q6P0Q8	1159	1798	64.46051167964406	(50, 70]
Q6P1J6	169	1458	11.59122085048011	(10, 30]
Q6P1J9	383	531	72.12806026365348	(70, 90]
Q6P1K8	15	395	3.79746835443038	(0, 10]
Q6P1L5	534	589	90.66213921901529	(90, 100]
Q6P1L6	122	599	20.36727879799666	(10, 30]
Q6P1L8	42	145	28.965517241379313	(10, 30]
Q6P1M0	7	643	1.088646967340591	(0, 10]
Q6P1M3	202	1020	19.80392156862745	(10, 30]
Q6P1N0	625	951	65.72029442691904	(50, 70]
Q6P1Q9	24	378	6.349206349206349	(0, 10]
Q6P1R3	114	559	20.39355992844365	(10, 30]
Q6P1R4	83	473	17.547568710359407	(10, 30]
Q6P1S2	18	294	6.122448979591836	(0, 10]
Q6P1W5	210	598	35.11705685618729	(30, 50]
Q6P1X5	298	1199	24.854045037531275	(10, 30]
Q6P1X6	9	216	4.166666666666666	(0, 10]
Q6P280	15	563	2.664298401420959	(0, 10]
Q6P2C8	34	311	10.932475884244374	(10, 30]
Q6P2D0	28	407	6.87960687960688	(0, 10]
Q6P2D8	216	792	27.27272727272727	(10, 30]
Q6P2E9	546	1401	38.97216274089936	(30, 50]
Q6P2H3	455	762	59.71128608923885	(50, 70]
Q6P2I7	39	272	14.338235294117647	(10, 30]
Q6P2M8	27	343	7.871720116618077	(0, 10]
Q6P2P2	39	845	4.615384615384616	(0, 10]
Q6P2Q9	121	2335	5.182012847965739	(0, 10]
Q6P3R8	198	708	27.966101694915253	(10, 30]
Q6P3S1	47	775	6.064516129032258	(0, 10]
Q6P3S6	347	717	48.39609483960948	(30, 50]
Q6P3V2	45	769	5.851755526657997	(0, 10]
Q6P3W6	463	841	55.05350772889417	(50, 70]
Q6P3W7	285	929	30.67814854682454	(30, 50]
Q6P3X3	4	843	0.4744958481613286	(0, 10]
Q6P3X8	90	592	15.202702702702704	(10, 30]
Q6P435	159	159	100.0	(90, 100]
Q6P444	202	385	52.467532467532465	(50, 70]
Q6P474	61	469	13.00639658848614	(10, 30]
Q6P499	4	406	0.9852216748768473	(0, 10]
Q6P4E1	271	436	62.15596330275229	(50, 70]
Q6P4F2	66	186	35.483870967741936	(30, 50]
Q6P4F7	524	1023	51.2218963831867	(50, 70]
Q6P4I2	40	378	10.582010582010582	(10, 30]
Q6P4Q7	102	775	13.161290322580646	(10, 30]
Q6P4R8	642	1299	49.42263279445728	(30, 50]
Q6P582	113	158	71.51898734177216	(70, 90]
Q6P597	221	504	43.84920634920635	(30, 50]
Q6P5Q4	431	547	78.79341864716636	(70, 90]
Q6P5R6	11	122	9.01639344262295	(0, 10]
Q6P5W5	80	647	12.364760432766616	(10, 30]
Q6P5Z2	283	889	31.833520809898765	(30, 50]
Q6P6B1	374	374	100.0	(90, 100]
Q6P6C2	177	394	44.923857868020306	(30, 50]
Q6P995	303	826	36.68280871670702	(30, 50]
Q6P996	198	788	25.12690355329949	(10, 30]
Q6P9B9	108	1019	10.598626104023552	(10, 30]
Q6P9F0	175	684	25.584795321637426	(10, 30]
Q6P9G4	52	183	28.415300546448087	(10, 30]
Q6P9G9	162	518	31.27413127413127	(30, 50]
Q6P9H4	208	555	37.47747747747748	(30, 50]
Q6P9H5	105	292	35.95890410958904	(30, 50]
Q6PB30	58	78	74.35897435897436	(70, 90]
Q6PCB0	126	445	28.314606741573034	(10, 30]
Q6PCB5	383	846	45.27186761229314	(30, 50]
Q6PCB7	1	646	0.15479876160990713	(0, 10]
Q6PCB8	68	327	20.795107033639145	(10, 30]
Q6PCD5	260	774	33.59173126614987	(30, 50]
Q6PCE3	23	622	3.697749196141479	(0, 10]
Q6PCT2	342	694	49.279538904899134	(30, 50]
Q6PD62	359	1173	30.605285592497864	(30, 50]
Q6PD74	94	315	29.841269841269842	(10, 30]
Q6PDA7	19	123	15.447154471544716	(10, 30]
Q6PDB4	51	577	8.838821490467938	(0, 10]
Q6PEV8	129	388	33.24742268041237	(30, 50]
Q6PEW1	125	402	31.094527363184078	(30, 50]
Q6PEX7	54	206	26.21359223300971	(10, 30]
Q6PEY1	30	159	18.867924528301888	(10, 30]
Q6PEY2	12	450	2.666666666666667	(0, 10]
Q6PF06	56	316	17.72151898734177	(10, 30]
Q6PFW1	386	1433	26.93649685973482	(10, 30]
Q6PG37	12	636	1.8867924528301887	(0, 10]
Q6PGN9	343	363	94.49035812672176	(90, 100]
Q6PGP7	7	1564	0.4475703324808184	(0, 10]
Q6PGQ7	227	559	40.608228980322004	(30, 50]
Q6PH81	95	154	61.68831168831169	(50, 70]
Q6PHR2	27	472	5.720338983050848	(0, 10]
Q6PHW0	85	289	29.411764705882355	(10, 30]
Q6PI26	123	577	21.317157712305026	(10, 30]
Q6PI47	144	426	33.80281690140845	(30, 50]
Q6PI48	53	645	8.217054263565892	(0, 10]
Q6PI73	93	481	19.334719334719335	(10, 30]
Q6PI78	29	240	12.083333333333334	(10, 30]
Q6PI98	82	192	42.70833333333333	(30, 50]
Q6PID6	43	262	16.412213740458014	(10, 30]
Q6PIF2	109	218	50.0	(30, 50]
Q6PIF6	117	2116	5.52930056710775	(0, 10]
Q6PII3	327	467	70.02141327623126	(70, 90]
Q6PIJ6	407	1188	34.25925925925926	(30, 50]
Q6PIW4	164	674	24.33234421364985	(10, 30]
Q6PIY5	1	440	0.22727272727272727	(0, 10]
Q6PIY7	54	484	11.15702479338843	(10, 30]
Q6PJ61	347	603	57.54560530679934	(50, 70]
Q6PJE2	50	187	26.737967914438503	(10, 30]
Q6PJF5	218	856	25.46728971962617	(10, 30]
Q6PJG6	58	821	7.064555420219245	(0, 10]
Q6PJG9	106	635	16.69291338582677	(10, 30]
Q6PJI9	113	974	11.601642710472278	(10, 30]
Q6PJQ5	109	311	35.048231511254016	(30, 50]
Q6PJT7	440	736	59.78260869565217	(50, 70]
Q6PJW8	413	725	56.96551724137932	(50, 70]
Q6PK04	270	289	93.42560553633218	(90, 100]
Q6PK81	59	442	13.34841628959276	(10, 30]
Q6PKG0	756	1096	68.97810218978103	(50, 70]
Q6PKX4	39	331	11.782477341389729	(10, 30]
Q6PL18	484	1390	34.82014388489208	(30, 50]
Q6PL24	156	325	48.0	(30, 50]
Q6PML9	11	568	1.936619718309859	(0, 10]
Q6PRD1	1584	2367	66.92015209125475	(50, 70]
Q6PUV4	132	134	98.50746268656717	(90, 100]
Q6Q0C0	107	670	15.970149253731345	(10, 30]
Q6Q0C1	8	308	2.5974025974025974	(0, 10]
Q6Q4G3	57	990	5.757575757575758	(0, 10]
Q6Q6R5	30	217	13.82488479262673	(10, 30]
Q6Q759	787	2223	35.402609086819616	(30, 50]
Q6QEF8	73	472	15.466101694915254	(10, 30]
Q6QNY0	132	202	65.34653465346535	(50, 70]
Q6R2W3	198	1325	14.943396226415096	(10, 30]
Q6R327	443	1708	25.936768149882905	(10, 30]
Q6RFH5	81	385	21.038961038961038	(10, 30]
Q6RFH8	323	374	86.36363636363636	(70, 90]
Q6RI45	704	1802	39.067702552719204	(30, 50]
Q6RW13	20	159	12.578616352201259	(10, 30]
Q6S545	178	545	32.6605504587156	(30, 50]
Q6S5H5	177	508	34.84251968503937	(30, 50]
Q6S5L8	241	630	38.25396825396825	(30, 50]
Q6S8J3	329	1075	30.604651162790695	(30, 50]
Q6S9Z5	162	364	44.505494505494504	(30, 50]
Q6SJ93	138	734	18.80108991825613	(10, 30]
Q6SPF0	477	538	88.66171003717473	(70, 90]
Q6STE5	168	483	34.78260869565217	(30, 50]
Q6SZW1	130	724	17.955801104972377	(10, 30]
Q6T310	26	242	10.743801652892563	(10, 30]
Q6T4P5	412	718	57.381615598885794	(50, 70]
Q6T4R5	1358	1651	82.25317989097518	(70, 90]
Q6TFL3	221	1326	16.666666666666664	(10, 30]
Q6TGC4	15	694	2.161383285302594	(0, 10]
Q6U7Q0	13	402	3.233830845771144	(0, 10]
Q6U841	284	1118	25.402504472271914	(10, 30]
Q6UB35	81	978	8.282208588957054	(0, 10]
Q6UB98	1499	2062	72.69641125121241	(70, 90]
Q6UB99	2068	2663	77.65677806984603	(70, 90]
Q6ULP2	472	936	50.427350427350426	(50, 70]
Q6UN15	528	594	88.88888888888889	(70, 90]
Q6UUV7	532	619	85.94507269789983	(70, 90]
Q6UUV9	520	634	82.01892744479495	(70, 90]
Q6UVJ0	204	657	31.05022831050228	(30, 50]
Q6UVK1	428	2322	18.43238587424634	(10, 30]
Q6UVM3	179	1135	15.770925110132158	(10, 30]
Q6UW15	9	175	5.142857142857142	(0, 10]
Q6UW49	171	350	48.857142857142854	(30, 50]
Q6UW78	40	93	43.01075268817204	(30, 50]
Q6UWB4	45	352	12.784090909090908	(10, 30]
Q6UWD8	150	224	66.96428571428571	(50, 70]
Q6UWE0	152	723	21.023513139695712	(10, 30]
Q6UWI2	209	310	67.41935483870968	(50, 70]
Q6UWJ1	23	677	3.3973412112259975	(0, 10]
Q6UWL6	145	708	20.480225988700564	(10, 30]
Q6UWP2	16	260	6.153846153846154	(0, 10]
Q6UWS5	2	81	2.4691358024691357	(0, 10]
Q6UWV2	9	235	3.829787234042553	(0, 10]
Q6UWV6	42	458	9.170305676855897	(0, 10]
Q6UWX4	108	724	14.917127071823206	(10, 30]
Q6UWY5	2	402	0.4975124378109453	(0, 10]
Q6UWZ7	78	409	19.070904645476773	(10, 30]
Q6UX04	295	472	62.5	(50, 70]
Q6UX07	85	377	22.546419098143236	(10, 30]
Q6UX15	66	382	17.277486910994764	(10, 30]
Q6UX41	44	500	8.799999999999999	(0, 10]
Q6UX68	252	686	36.734693877551024	(30, 50]
Q6UX71	78	529	14.744801512287333	(10, 30]
Q6UX72	74	402	18.407960199004975	(10, 30]
Q6UXA7	224	325	68.92307692307692	(50, 70]
Q6UXB4	3	293	1.023890784982935	(0, 10]
Q6UXD5	270	910	29.67032967032967	(10, 30]
Q6UXD7	115	560	20.535714285714285	(10, 30]
Q6UXE8	12	466	2.575107296137339	(0, 10]
Q6UXG2	19	1013	1.8756169792694966	(0, 10]
Q6UXH1	24	353	6.79886685552408	(0, 10]
Q6UXH9	10	720	1.3888888888888888	(0, 10]
Q6UXI7	126	678	18.58407079646018	(10, 30]
Q6UXI9	147	565	26.017699115044245	(10, 30]
Q6UXK2	288	745	38.65771812080537	(30, 50]
Q6UXM1	88	1119	7.864164432529044	(0, 10]
Q6UXR4	17	307	5.537459283387622	(0, 10]
Q6UXT8	44	129	34.10852713178294	(30, 50]
Q6UXT9	31	468	6.623931623931624	(0, 10]
Q6UXV4	82	268	30.597014925373134	(30, 50]
Q6UXY1	297	529	56.14366729678639	(50, 70]
Q6UXY8	363	1006	36.083499005964214	(30, 50]
Q6UXZ4	89	953	9.338929695697797	(0, 10]
Q6UY09	129	596	21.644295302013422	(10, 30]
Q6UY14	444	1074	41.340782122905026	(30, 50]
Q6V0I7	737	4981	14.796225657498493	(10, 30]
Q6V1P9	426	2916	14.609053497942387	(10, 30]
Q6V1X1	80	898	8.908685968819599	(0, 10]
Q6V9R5	18	426	4.225352112676056	(0, 10]
Q6VAB6	370	950	38.94736842105263	(30, 50]
Q6VB84	148	417	35.4916067146283	(30, 50]
Q6VEQ5	256	465	55.053763440860216	(50, 70]
Q6VMQ6	1048	1270	82.51968503937009	(70, 90]
Q6VN20	252	620	40.64516129032258	(30, 50]
Q6VUC0	120	442	27.149321266968325	(10, 30]
Q6VY07	434	963	45.067497403946	(30, 50]
Q6W2J9	1075	1755	61.25356125356125	(50, 70]
Q6WCQ1	574	1025	56.00000000000001	(50, 70]
Q6WKZ4	1020	1283	79.50116913484023	(70, 90]
Q6WRI0	722	2623	27.52573389248952	(10, 30]
Q6X4T0	109	127	85.8267716535433	(70, 90]
Q6X4U4	53	206	25.728155339805824	(10, 30]
Q6XE24	199	437	45.53775743707094	(30, 50]
Q6XPR3	706	784	90.05102040816327	(90, 100]
Q6XPS3	34	522	6.513409961685824	(0, 10]
Q6XQN6	70	538	13.011152416356877	(10, 30]
Q6XR72	46	485	9.484536082474227	(0, 10]
Q6XUX3	50	929	5.382131324004305	(0, 10]
Q6XYB7	111	198	56.060606060606055	(50, 70]
Q6XYQ8	91	523	17.39961759082218	(10, 30]
Q6XZB0	1	460	0.21739130434782608	(0, 10]
Q6XZF7	624	1577	39.568801521876985	(30, 50]
Q6Y288	16	498	3.2128514056224895	(0, 10]
Q6Y2X3	320	702	45.58404558404558	(30, 50]
Q6Y7W6	901	1299	69.36104695919938	(50, 70]
Q6YBV0	17	504	3.373015873015873	(0, 10]
Q6YHK3	10	1445	0.6920415224913495	(0, 10]
Q6YHU6	28	1953	1.4336917562724014	(0, 10]
Q6YN16	30	418	7.177033492822966	(0, 10]
Q6ZMB5	63	413	15.254237288135593	(10, 30]
Q6ZMC9	57	328	17.378048780487802	(10, 30]
Q6ZMD2	63	512	12.3046875	(10, 30]
Q6ZMI0	142	780	18.205128205128204	(10, 30]
Q6ZMI3	246	551	44.64609800362977	(30, 50]
Q6ZMJ4	64	242	26.446280991735538	(10, 30]
Q6ZMN7	493	1036	47.58687258687259	(30, 50]
Q6ZMP0	344	1018	33.79174852652259	(30, 50]
Q6ZMQ8	824	1374	59.97088791848617	(50, 70]
Q6ZMR3	1	332	0.30120481927710846	(0, 10]
Q6ZMS4	113	543	20.810313075506446	(10, 30]
Q6ZMT1	182	411	44.28223844282238	(30, 50]
Q6ZMT4	385	941	40.913921360255046	(30, 50]
Q6ZMT9	153	781	19.590268886043532	(10, 30]
Q6ZMV8	15	503	2.982107355864811	(0, 10]
Q6ZMV9	160	814	19.656019656019655	(10, 30]
Q6ZMW2	143	699	20.457796852646638	(10, 30]
Q6ZMW3	93	1958	4.749744637385087	(0, 10]
Q6ZMY6	63	472	13.347457627118645	(10, 30]
Q6ZMY9	95	492	19.308943089430894	(10, 30]
Q6ZMZ0	294	732	40.16393442622951	(30, 50]
Q6ZMZ3	93	975	9.538461538461538	(0, 10]
Q6ZN03	164	302	54.3046357615894	(50, 70]
Q6ZN04	361	569	63.44463971880492	(50, 70]
Q6ZN08	22	573	3.8394415357766145	(0, 10]
Q6ZN16	213	1313	16.22239146991622	(10, 30]
Q6ZN17	151	250	60.4	(50, 70]
Q6ZN18	358	517	69.24564796905223	(50, 70]
Q6ZN19	47	808	5.816831683168317	(0, 10]
Q6ZN28	22	852	2.5821596244131455	(0, 10]
Q6ZN30	543	1099	49.40855323020928	(30, 50]
Q6ZN44	47	842	5.581947743467933	(0, 10]
Q6ZN55	266	896	29.6875	(10, 30]
Q6ZN57	87	461	18.872017353579178	(10, 30]
Q6ZN66	54	633	8.530805687203792	(0, 10]
Q6ZN79	34	300	11.333333333333332	(10, 30]
Q6ZN84	187	652	28.680981595092025	(10, 30]
Q6ZN92	20	141	14.184397163120568	(10, 30]
Q6ZNA1	50	936	5.3418803418803416	(0, 10]
Q6ZNA4	773	994	77.76659959758551	(70, 90]
Q6ZNB6	121	911	13.2821075740944	(10, 30]
Q6ZNC4	232	412	56.310679611650485	(50, 70]
Q6ZNC8	13	495	2.6262626262626263	(0, 10]
Q6ZNE5	152	492	30.89430894308943	(30, 50]
Q6ZNE9	240	571	42.03152364273205	(30, 50]
Q6ZNG0	66	422	15.639810426540285	(10, 30]
Q6ZNG1	120	722	16.62049861495845	(10, 30]
Q6ZNG2	115	339	33.92330383480826	(30, 50]
Q6ZNH5	155	498	31.12449799196787	(30, 50]
Q6ZNI0	18	430	4.186046511627907	(0, 10]
Q6ZNJ1	326	2754	11.837327523602033	(10, 30]
Q6ZNL6	729	1462	49.86320109439124	(30, 50]
Q6ZNW5	30	385	7.792207792207792	(0, 10]
Q6ZNX1	52	250	20.8	(10, 30]
Q6ZP01	340	1052	32.31939163498099	(30, 50]
Q6ZP65	252	573	43.97905759162304	(30, 50]
Q6ZP82	264	1450	18.20689655172414	(10, 30]
Q6ZPD9	16	716	2.2346368715083798	(0, 10]
Q6ZQN7	49	724	6.767955801104971	(0, 10]
Q6ZQQ2	684	1576	43.401015228426395	(30, 50]
