ACC_ID	Pfam_ID	#Psites_pfam	#pS	#pT	#pY	STY_count	countS	countT	countY	domain_length	perc.psites	Pfam_fam	Pfam_short	Pfam_desc
P50395	PF00996	9	3	3	3	76	26	25	25	436	11.8421052631579	NADP_Rossmann	GDI	GDP dissociation inhibitor
P24387	PF05428	1	1	0	0	46	23	14	9	307	2.17391304347826		CRF-BP	Corticotropin-releasing factor binding protein (CRF-BP)
P24522	PF01248	1	1	0	0	9	4	4	1	103	11.1111111111111	PELOTA	Ribosomal_L7Ae	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family
P62424	PF01248	1	0	0	1	10	1	8	1	95	10	PELOTA	Ribosomal_L7Ae	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family
P62888	PF01248	3	2	0	1	17	6	4	7	95	17.6470588235294	PELOTA	Ribosomal_L7Ae	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family
P24534	PF00736	4	3	0	1	10	5	3	2	85	40		EF1_GNE	EF-1 guanine nucleotide exchange domain
P29692	PF00736	2	1	0	1	8	4	3	1	85	25		EF1_GNE	EF-1 guanine nucleotide exchange domain
P24534	PF10587	3	3	0	0	4	3	0	1	28	75		EF-1_beta_acid	Eukaryotic elongation factor 1 beta central acidic region
P29692	PF10587	1	1	0	0	2	1	0	1	28	50		EF-1_beta_acid	Eukaryotic elongation factor 1 beta central acidic region
P24539	PF05405	3	3	0	0	23	8	6	9	162	13.0434782608696	ATP_synthase	Mt_ATP-synt_B	Mitochondrial ATP synthase B chain precursor (ATP-synt_B)
P24588	PF03832	1	1	0	0	6	4	2	0	28	16.6666666666667		WSK	WSK motif
Q02952	PF03832	8	6	2	0	14	10	4	0	86	57.1428571428571		WSK	WSK motif
P24666	PF01451	3	2	0	1	23	10	6	7	146	13.0434782608696	Phosphatase	LMWPc	Low molecular weight phosphotyrosine protein phosphatase
P24752	PF02803	1	0	1	0	10	6	2	2	121	10	Thiolase	Thiolase_C	Thiolase, C-terminal domain
P24821	PF18720	1	1	0	0	27	15	8	4	262	3.7037037037037	EGF	EGF_Tenascin	Tenascin EGF domain
P24928	PF04990	1	0	1	0	17	4	9	4	136	5.88235294117647		RNA_pol_Rpb1_7	RNA polymerase Rpb1, domain 7
P24928	PF05001	95	41	30	24	382	206	94	82	586	24.869109947644		RNA_pol_Rpb1_R	RNA polymerase Rpb1 C-terminal repeat 
Q9H5H4	PF05001	6	4	0	2	12	8	0	4	51	50		RNA_pol_Rpb1_R	RNA polymerase Rpb1 C-terminal repeat 
P25054	PF05923	8	6	0	2	55	35	15	5	167	14.5454545454545		APC_r	APC repeat
P25054	PF05924	2	2	0	0	11	10	1	0	66	18.1818181818182		SAMP	SAMP Motif
P25054	PF05937	10	5	5	0	50	33	15	2	174	20		EB1_binding	EB-1 Binding Domain
P25054	PF05972	1	0	1	0	13	4	3	6	45	7.69230769230769		APC_15aa	APC 15 residue motif
P25054	PF11414	2	1	0	1	15	5	6	4	81	13.3333333333333		Suppressor_APC	Adenomatous polyposis coli tumour suppressor protein
Q86UD0	PF11414	1	1	0	0	4	3	0	1	82	25		Suppressor_APC	Adenomatous polyposis coli tumour suppressor protein
P25054	PF16630	5	5	0	0	22	13	5	4	100	22.7272727272727		APC_u5	Unstructured region on APC between 1st and 2nd catenin-bdg motifs
P25054	PF16633	6	6	0	0	23	17	6	0	87	26.0869565217391		APC_u9	Unstructured region on APC between 1st two creatine-rich regions
P25054	PF16634	1	1	0	0	10	5	5	0	54	10		APC_u13	Unstructured region on APC between APC_crr and SAMP
P25054	PF16635	2	1	1	0	14	10	3	1	94	14.2857142857143		APC_u14	Unstructured region on APC between SAMP and APC_crr
P25054	PF16636	1	1	0	0	14	8	6	0	81	7.14285714285714		APC_u15	Unstructured region on APC between APC_crr regions 5 and 6
P25189	PF10570	1	1	0	0	9	6	2	1	65	11.1111111111111		Myelin-PO_C	Myelin-PO cytoplasmic C-term p65 binding region
P25205	PF17207	2	1	0	1	29	11	12	6	136	6.89655172413793	OB	MCM_OB	MCM OB domain
P33991	PF17207	2	2	0	0	17	7	9	1	129	11.7647058823529	OB	MCM_OB	MCM OB domain
P49736	PF17207	1	1	0	0	20	10	5	5	130	5	OB	MCM_OB	MCM OB domain
Q14566	PF17207	1	1	0	0	19	8	10	1	131	5.26315789473684	OB	MCM_OB	MCM OB domain
P25325	PF00581	1	1	0	0	32	14	9	9	245	3.125	Phosphatase	Rhodanese	Rhodanese-like domain
P30305	PF00581	1	1	0	0	18	7	3	8	114	5.55555555555556	Phosphatase	Rhodanese	Rhodanese-like domain
Q13115	PF00581	2	2	0	0	20	13	3	4	117	10	Phosphatase	Rhodanese	Rhodanese-like domain
Q16762	PF00581	1	1	0	0	38	17	12	9	245	2.63157894736842	Phosphatase	Rhodanese	Rhodanese-like domain
Q8NFU3	PF00581	2	1	0	1	15	8	3	4	106	13.3333333333333	Phosphatase	Rhodanese	Rhodanese-like domain
Q99956	PF00581	1	1	0	0	15	9	1	5	127	6.66666666666667	Phosphatase	Rhodanese	Rhodanese-like domain
P25391	PF00052	1	1	0	0	48	23	9	16	282	2.08333333333333	GBD	Laminin_B	Laminin B (Domain IV)
P25391	PF00053	2	0	1	1	132	56	45	31	839	1.51515151515152	EGF	Laminin_EGF	Laminin EGF domain
P98160	PF00053	1	0	1	0	81	31	29	21	490	1.23456790123457	EGF	Laminin_EGF	Laminin EGF domain
P25391	PF00054	1	1	0	0	122	55	50	17	682	0.819672131147541	Concanavalin	Laminin_G_1	Laminin G domain
P98160	PF00054	1	1	0	0	38	23	9	6	272	2.63157894736842	Concanavalin	Laminin_G_1	Laminin G domain
P25391	PF00055	1	0	1	0	47	20	15	12	247	2.12765957446808	GBD	Laminin_N	Laminin N-terminal (Domain VI)
P25705	PF00006	2	0	0	2	40	16	12	12	224	5	P-loop_NTPase	ATP-synt_ab	ATP synthase alpha/beta family, nucleotide-binding domain
P38606	PF00006	1	1	0	0	44	24	11	9	226	2.27272727272727	P-loop_NTPase	ATP-synt_ab	ATP synthase alpha/beta family, nucleotide-binding domain
P25705	PF00306	1	1	0	0	19	8	7	4	126	5.26315789473684		ATP-synt_ab_C	ATP synthase alpha/beta chain, C terminal domain
P25705	PF02874	1	1	0	0	6	4	2	0	69	16.6666666666667	HAS-barrel	ATP-synt_ab_N	ATP synthase alpha/beta family, beta-barrel domain
P25815	PF01023	2	1	1	0	9	4	4	1	43	22.2222222222222	EF_hand	S_100	S-100/ICaBP type calcium binding domain
P26447	PF01023	1	1	0	0	7	4	2	1	43	14.2857142857143	EF_hand	S_100	S-100/ICaBP type calcium binding domain
P31949	PF01023	3	0	1	2	11	3	5	3	43	27.2727272727273	EF_hand	S_100	S-100/ICaBP type calcium binding domain
P60903	PF01023	1	0	0	1	4	0	3	1	40	25	EF_hand	S_100	S-100/ICaBP type calcium binding domain
Q99584	PF01023	1	1	0	0	8	3	5	0	43	12.5	EF_hand	S_100	S-100/ICaBP type calcium binding domain
P26358	PF00145	1	0	1	0	64	31	22	11	456	1.5625	NADP_Rossmann	DNA_methylase	C-5 cytosine-specific DNA methylase
P26373	PF01294	10	7	3	0	21	10	8	3	180	47.6190476190476		Ribosomal_L13e	Ribosomal protein L13e
P26639	PF02824	1	1	0	0	8	2	5	1	61	12.5	Ubiquitin	TGS	TGS domain
Q9Y295	PF02824	1	1	0	0	12	3	5	4	75	8.33333333333333	Ubiquitin	TGS	TGS domain
P26639	PF07973	3	1	1	1	10	2	5	3	50	30	Peptidase_ME	tRNA_SAD	Threonyl and Alanyl tRNA synthetase second additional domain
P26640	PF00133	5	3	1	1	78	37	26	15	632	6.41025641025641	HUP	tRNA-synt_1	tRNA synthetases class I (I, L, M and V)
P41252	PF00133	1	0	1	0	99	35	33	31	623	1.01010101010101	HUP	tRNA-synt_1	tRNA synthetases class I (I, L, M and V)
Q15031	PF00133	1	0	0	1	96	35	38	23	593	1.04166666666667	HUP	tRNA-synt_1	tRNA synthetases class I (I, L, M and V)
Q9NSE4	PF00133	2	1	0	1	100	45	31	24	626	2	HUP	tRNA-synt_1	tRNA synthetases class I (I, L, M and V)
Q9P2J5	PF00133	8	5	2	1	103	36	38	29	685	7.76699029126214	HUP	tRNA-synt_1	tRNA synthetases class I (I, L, M and V)
P26678	PF04272	2	1	1	0	5	2	2	1	52	40		Phospholamban	Phospholamban
P27348	PF00244	8	4	2	2	40	14	15	11	221	20		14-3-3	14-3-3 protein
P31946	PF00244	7	3	1	3	39	17	11	11	221	17.948717948718		14-3-3	14-3-3 protein
P31947	PF00244	10	6	2	2	37	17	10	10	223	27.027027027027		14-3-3	14-3-3 protein
P61981	PF00244	12	4	5	3	42	17	11	14	225	28.5714285714286		14-3-3	14-3-3 protein
P62258	PF00244	14	6	5	3	34	13	10	11	223	41.1764705882353		14-3-3	14-3-3 protein
P63104	PF00244	15	9	3	3	38	18	9	11	221	39.4736842105263		14-3-3	14-3-3 protein
Q04917	PF00244	5	3	1	1	36	16	8	12	225	13.8888888888889		14-3-3	14-3-3 protein
P27448	PF02149	1	1	0	0	5	4	1	0	45	20	KA1-like	KA1	Kinase associated domain 1
Q7KZI7	PF02149	1	1	0	0	5	4	1	0	45	20	KA1-like	KA1	Kinase associated domain 1
Q9P0L2	PF02149	1	1	0	0	6	5	1	0	45	16.6666666666667	KA1-like	KA1	Kinase associated domain 1
P27487	PF00930	1	0	1	0	90	32	26	32	372	1.11111111111111	Beta_propeller	DPPIV_N	Dipeptidyl peptidase IV (DPP IV) N-terminal region
P42658	PF00930	2	2	0	0	77	32	22	23	367	2.5974025974026	Beta_propeller	DPPIV_N	Dipeptidyl peptidase IV (DPP IV) N-terminal region
Q6V1X1	PF00930	1	1	0	0	73	33	24	16	423	1.36986301369863	Beta_propeller	DPPIV_N	Dipeptidyl peptidase IV (DPP IV) N-terminal region
Q86TI2	PF00930	3	2	1	0	75	37	23	15	425	4	Beta_propeller	DPPIV_N	Dipeptidyl peptidase IV (DPP IV) N-terminal region
P27635	PF00252	2	1	0	1	13	7	3	3	155	15.3846153846154		Ribosomal_L16	Ribosomal protein L16p/L10e
Q96L21	PF00252	3	2	0	1	13	7	3	3	155	23.0769230769231		Ribosomal_L16	Ribosomal protein L16p/L10e
P27694	PF04057	1	1	0	0	15	8	6	1	100	6.66666666666667	OB	Rep-A_N	Replication factor-A protein 1, N-terminal domain
P27694	PF08646	2	0	0	2	21	6	6	9	146	9.52380952380952	OB	Rep_fac-A_C	Replication factor-A C terminal domain
P27694	PF16900	3	3	0	0	20	12	6	2	98	15	OB	REPA_OB_2	Replication protein A OB domain
P27707	PF01712	1	1	0	0	39	15	12	12	235	2.56410256410256	P-loop_NTPase	dNK	Deoxynucleoside kinase
P27708	PF00988	1	1	0	0	21	8	9	4	138	4.76190476190476	Leu-IlvD	CPSase_sm_chain	Carbamoyl-phosphate synthase small chain, CPSase domain
P31327	PF00988	4	1	1	2	26	8	11	7	139	15.3846153846154	Leu-IlvD	CPSase_sm_chain	Carbamoyl-phosphate synthase small chain, CPSase domain
P27708	PF01979	1	0	1	0	29	14	14	1	284	3.44827586206897	Amidohydrolase	Amidohydro_1	Amidohydrolase family
Q14117	PF01979	1	1	0	0	55	20	27	8	390	1.81818181818182	Amidohydrolase	Amidohydro_1	Amidohydrolase family
Q14195	PF01979	2	1	0	1	66	27	27	12	390	3.03030303030303	Amidohydrolase	Amidohydro_1	Amidohydrolase family
Q16555	PF01979	1	0	0	1	65	29	28	8	390	1.53846153846154	Amidohydrolase	Amidohydro_1	Amidohydrolase family
P27708	PF02142	2	2	0	0	18	8	6	4	102	11.1111111111111		MGS	MGS-like domain
P31327	PF02142	1	1	0	0	14	7	6	1	93	7.14285714285714		MGS	MGS-like domain
P27797	PF00262	4	3	1	0	43	19	12	12	313	9.30232558139535	Concanavalin	Calreticulin	Calreticulin family
P27824	PF00262	2	1	1	0	42	16	15	11	370	4.76190476190476	Concanavalin	Calreticulin	Calreticulin family
P27815	PF18100	1	1	0	0	28	15	11	2	116	3.57142857142857		PDE4_UCR	Phosphodiesterase 4 upstream conserved regions (UCR)
Q07343	PF18100	1	1	0	0	27	15	9	3	116	3.7037037037037		PDE4_UCR	Phosphodiesterase 4 upstream conserved regions (UCR)
Q08499	PF18100	5	4	1	0	24	13	10	1	117	20.8333333333333		PDE4_UCR	Phosphodiesterase 4 upstream conserved regions (UCR)
P28039	PF00657	1	0	0	1	50	25	15	10	287	2	SGNH_hydrolase	Lipase_GDSL	GDSL-like Lipase/Acylhydrolase
P28329	PF00755	1	1	0	0	95	47	30	18	589	1.05263157894737	CoA-acyltrans	Carn_acyltransf	Choline/Carnitine o-acyltransferase
P43155	PF00755	2	1	0	1	96	42	30	24	581	2.08333333333333	CoA-acyltrans	Carn_acyltransf	Choline/Carnitine o-acyltransferase
P50416	PF00755	2	0	2	0	95	38	30	27	592	2.10526315789474	CoA-acyltrans	Carn_acyltransf	Choline/Carnitine o-acyltransferase
P28331	PF00384	1	1	0	0	47	19	20	8	329	2.12765957446808		Molybdopterin	Molybdopterin oxidoreductase
P28340	PF00136	3	2	1	0	72	33	21	18	433	4.16666666666667	DNA_pol_B-like	DNA_pol_B	DNA polymerase family B
P28347	PF01285	2	1	0	1	11	5	3	3	70	18.1818181818182	HTH	TEA	TEA/ATTS domain
Q15561	PF01285	2	1	0	1	11	5	3	3	70	18.1818181818182	HTH	TEA	TEA/ATTS domain
Q15562	PF01285	2	1	0	1	11	5	3	3	70	18.1818181818182	HTH	TEA	TEA/ATTS domain
Q99594	PF01285	2	1	0	1	11	5	3	3	70	18.1818181818182	HTH	TEA	TEA/ATTS domain
P28370	PF13892	2	2	0	0	10	5	4	1	74	20	P-loop_NTPase	DBINO	DNA-binding domain
P28749	PF01857	2	0	2	0	24	9	7	8	157	8.33333333333333	Cyclin	RB_B	Retinoblastoma-associated protein B domain
Q08999	PF01857	6	5	1	0	37	22	9	6	184	16.2162162162162	Cyclin	RB_B	Retinoblastoma-associated protein B domain
P28838	PF00883	3	3	0	0	45	19	21	5	312	6.66666666666667	Peptidase_MH	Peptidase_M17	Cytosol aminopeptidase family, catalytic domain
P28838	PF02789	1	1	0	0	14	6	4	4	133	7.14285714285714	MACRO	Peptidase_M17_N	Cytosol aminopeptidase family, N-terminal domain
P28907	PF02267	1	0	1	0	38	18	15	5	241	2.63157894736842	Nribosyltransf	Rib_hydrolayse	ADP-ribosyl cyclase
P29016	PF16497	1	0	0	1	29	16	8	5	198	3.44827586206897	MHC	MHC_I_3	MHC-I family domain
P29144	PF00082	1	0	0	1	81	39	26	16	466	1.23456790123457		Peptidase_S8	Subtilase family
Q8NBP7	PF00082	1	1	0	0	39	21	15	3	260	2.56410256410256		Peptidase_S8	Subtilase family
P29144	PF12580	1	1	0	0	35	18	9	8	188	2.85714285714286		TPPII	Tripeptidyl peptidase II 
P29320	PF07647	1	0	0	1	15	5	9	1	66	6.66666666666667	SAM	SAM_2	SAM domain (Sterile alpha motif)
Q13586	PF07647	1	1	0	0	15	2	10	3	69	6.66666666666667	SAM	SAM_2	SAM domain (Sterile alpha motif)
Q6UWE0	PF07647	1	1	0	0	6	5	0	1	59	16.6666666666667	SAM	SAM_2	SAM domain (Sterile alpha motif)
Q8ND30	PF07647	1	1	0	0	9	3	5	1	71	11.1111111111111	SAM	SAM_2	SAM domain (Sterile alpha motif)
Q9Y3M8	PF07647	1	0	1	0	5	2	1	2	62	20	SAM	SAM_2	SAM domain (Sterile alpha motif)
Q9Y3Z3	PF07647	1	1	0	0	9	5	2	2	67	11.1111111111111	SAM	SAM_2	SAM domain (Sterile alpha motif)
P29375	PF02375	2	1	1	0	4	2	2	0	34	50	Cupin	JmjN	jmjN domain
P29375	PF08429	1	1	0	0	44	26	14	4	332	2.27272727272727		PLU-1	PLU-1-like protein
P41229	PF08429	1	1	0	0	29	16	10	3	329	3.44827586206897		PLU-1	PLU-1-like protein
Q9BY66	PF08429	1	1	0	0	32	17	12	3	326	3.125		PLU-1	PLU-1-like protein
Q9UGL1	PF08429	1	1	0	0	42	23	14	5	332	2.38095238095238		PLU-1	PLU-1-like protein
P29401	PF00456	5	3	0	2	39	19	11	9	270	12.8205128205128	THDP-binding	Transketolase_N	Transketolase, thiamine diphosphate binding domain
P51854	PF00456	1	1	0	0	43	25	9	9	232	2.32558139534884	THDP-binding	Transketolase_N	Transketolase, thiamine diphosphate binding domain
Q9H0I9	PF00456	1	0	1	0	40	19	13	8	272	2.5	THDP-binding	Transketolase_N	Transketolase, thiamine diphosphate binding domain
P29401	PF02779	3	2	1	0	29	14	12	3	166	10.3448275862069	THDP-binding	Transket_pyr	Transketolase, pyrimidine binding domain
P51854	PF02779	1	1	0	0	27	10	13	4	167	3.7037037037037	THDP-binding	Transket_pyr	Transketolase, pyrimidine binding domain
P29474	PF00258	4	3	1	0	31	18	7	6	177	12.9032258064516	Flavoprotein	Flavodoxin_1	Flavodoxin
P29475	PF00258	1	1	0	0	29	15	8	6	174	3.44827586206897	Flavoprotein	Flavodoxin_1	Flavodoxin
P35228	PF00258	2	2	0	0	19	11	5	3	132	10.5263157894737	Flavoprotein	Flavodoxin_1	Flavodoxin
P29536	PF03250	5	5	0	0	17	9	6	2	116	29.4117647058824		Tropomodulin	Tropomodulin
Q0VAK6	PF03250	1	1	0	0	20	11	6	3	168	5		Tropomodulin	Tropomodulin
Q9NYL9	PF03250	5	1	2	2	22	7	11	4	142	22.7272727272727		Tropomodulin	Tropomodulin
Q9NZQ9	PF03250	1	1	0	0	15	3	7	5	140	6.66666666666667		Tropomodulin	Tropomodulin
Q9NZR1	PF03250	1	1	0	0	13	4	6	3	142	7.69230769230769		Tropomodulin	Tropomodulin
P29590	PF12126	13	12	1	0	47	31	11	5	331	27.6595744680851		DUF3583	Protein of unknown function (DUF3583)
P29597	PF17887	1	0	0	1	23	14	6	3	148	4.34782608695652	PH	Jak1_Phl	Jak1 pleckstrin homology-like domain
P29728	PF10421	1	0	1	0	52	19	21	12	374	1.92307692307692		OAS1_C	2'-5'-oligoadenylate synthetase 1, domain 2, C-terminus 
P29966	PF02063	26	22	4	0	38	32	6	0	328	68.421052631579		MARCKS	MARCKS family
P49006	PF02063	19	14	5	0	35	24	11	0	206	54.2857142857143		MARCKS	MARCKS family
P30039	PF02567	1	1	0	0	39	17	16	6	277	2.56410256410256	DAP_epimerase	PhzC-PhzF	Phenazine biosynthesis-like protein
P30040	PF07912	1	0	0	1	21	7	5	9	123	4.76190476190476	Thioredoxin	ERp29_N	ERp29, N-terminal domain
P30041	PF00578	3	1	1	1	14	6	7	1	140	21.4285714285714	Thioredoxin	AhpC-TSA	AhpC/TSA family
P32119	PF00578	1	1	0	0	17	5	7	5	134	5.88235294117647	Thioredoxin	AhpC-TSA	AhpC/TSA family
Q06830	PF00578	5	2	2	1	16	7	5	4	135	31.25	Thioredoxin	AhpC-TSA	AhpC/TSA family
P30041	PF10417	2	1	1	0	5	2	3	0	40	40		1-cysPrx_C	C-terminal domain of 1-Cys peroxiredoxin
P30048	PF10417	3	1	2	0	8	3	3	2	36	37.5		1-cysPrx_C	C-terminal domain of 1-Cys peroxiredoxin
Q06830	PF10417	4	2	1	1	6	3	2	1	36	66.6666666666667		1-cysPrx_C	C-terminal domain of 1-Cys peroxiredoxin
P30043	PF13460	1	1	0	0	29	9	17	3	183	3.44827586206897	NADP_Rossmann	NAD_binding_10	NAD(P)H-binding 
Q9BUP3	PF13460	2	0	1	1	25	14	6	5	190	8	NADP_Rossmann	NAD_binding_10	NAD(P)H-binding 
P30044	PF08534	2	1	1	0	13	6	7	0	155	15.3846153846154	Thioredoxin	Redoxin	Redoxin
P30047	PF06399	2	0	0	2	12	4	4	4	83	16.6666666666667		GFRP	GTP cyclohydrolase I feedback regulatory protein (GFRP)
P30050	PF00298	2	1	1	0	9	6	3	0	71	22.2222222222222		Ribosomal_L11	Ribosomal protein L11, RNA binding domain
P30050	PF03946	1	1	0	0	8	2	5	1	67	12.5		Ribosomal_L11_N	Ribosomal protein L11, N-terminal domain
Q9Y3B7	PF03946	1	1	0	0	4	1	3	0	67	25		Ribosomal_L11_N	Ribosomal protein L11, N-terminal domain
P30086	PF01161	9	6	2	1	28	11	9	8	145	32.1428571428571		PBP	Phosphatidylethanolamine-binding protein
P30304	PF06617	5	5	0	0	48	35	13	0	243	10.4166666666667		M-inducer_phosp	M-phase inducer phosphatase
P30305	PF06617	11	10	1	0	39	29	9	1	271	28.2051282051282		M-inducer_phosp	M-phase inducer phosphatase
P30307	PF06617	4	3	1	0	14	8	4	2	81	28.5714285714286		M-inducer_phosp	M-phase inducer phosphatase
P30519	PF01126	1	1	0	0	25	4	10	11	206	4	HO	Heme_oxygenase	Heme oxygenase
P30520	PF00709	1	1	0	0	49	14	21	14	423	2.04081632653061	P-loop_NTPase	Adenylsucc_synt	Adenylosuccinate synthetase
Q8N142	PF00709	1	1	0	0	51	15	24	12	421	1.96078431372549	P-loop_NTPase	Adenylsucc_synt	Adenylosuccinate synthetase
P30533	PF06400	2	2	0	0	6	4	0	2	114	33.3333333333333		Alpha-2-MRAP_N	Alpha-2-macroglobulin RAP, N-terminal domain
P30533	PF06401	3	3	0	0	29	17	8	4	213	10.3448275862069		Alpha-2-MRAP_C	Alpha-2-macroglobulin RAP, C-terminal domain 
P30566	PF10397	2	2	0	0	11	8	2	1	83	18.1818181818182		ADSL_C	Adenylosuccinate lyase C-terminus
P30876	PF00562	5	2	2	1	66	24	24	18	374	7.57575757575758	LEF-8-like	RNA_pol_Rpb2_6	RNA polymerase Rpb2, domain 6
Q9NW08	PF00562	2	2	0	0	58	17	21	20	374	3.44827586206897	LEF-8-like	RNA_pol_Rpb2_6	RNA polymerase Rpb2, domain 6
P30876	PF04563	2	2	0	0	53	20	17	16	405	3.77358490566038		RNA_pol_Rpb2_1	RNA polymerase beta subunit
P30876	PF04565	1	1	0	0	8	3	4	1	65	12.5		RNA_pol_Rpb2_3	RNA polymerase Rpb2, domain 3
P30990	PF07421	1	0	0	1	27	13	7	7	164	3.7037037037037		Pro-NT_NN	Neurotensin/neuromedin N precursor
P31040	PF00890	1	1	0	0	61	19	26	16	395	1.63934426229508	NADP_Rossmann	FAD_binding_2	FAD binding domain
P31040	PF02910	2	2	0	0	25	8	9	8	153	8		Succ_DH_flav_C	Fumarate reductase flavoprotein C-term
P31153	PF00438	1	1	0	0	16	7	6	3	99	6.25		S-AdoMet_synt_N	S-adenosylmethionine synthetase, N-terminal domain
P31153	PF02773	1	1	0	0	22	10	5	7	138	4.54545454545455		S-AdoMet_synt_C	S-adenosylmethionine synthetase, C-terminal domain
P31213	PF02544	1	0	0	1	24	7	5	12	150	4.16666666666667	Steroid_dh	Steroid_dh	3-oxo-5-alpha-steroid 4-dehydrogenase 
P31327	PF02787	4	3	0	1	16	8	5	3	80	25	HTH	CPSase_L_D3	Carbamoyl-phosphate synthetase large chain, oligomerisation domain
P31513	PF00743	3	3	0	0	79	40	25	14	531	3.79746835443038	NADP_Rossmann	FMO-like	Flavin-binding monooxygenase-like
P49326	PF00743	2	2	0	0	80	34	29	17	531	2.5	NADP_Rossmann	FMO-like	Flavin-binding monooxygenase-like
P31937	PF03446	1	1	0	0	19	11	4	4	160	5.26315789473684	NADP_Rossmann	NAD_binding_2	NAD binding domain of 6-phosphogluconate dehydrogenase
P52209	PF03446	2	1	1	0	16	7	7	2	171	12.5	NADP_Rossmann	NAD_binding_2	NAD binding domain of 6-phosphogluconate dehydrogenase
P31939	PF01808	6	2	1	3	58	26	18	14	327	10.3448275862069	CDA	AICARFT_IMPCHas	AICARFT/IMPCHase bienzyme
P31943	PF08080	2	1	0	1	10	5	3	2	36	20		zf-RNPHF	RNPHF zinc finger
P52597	PF08080	2	1	0	1	12	4	5	3	36	16.6666666666667		zf-RNPHF	RNPHF zinc finger
P55795	PF08080	3	2	0	1	10	6	2	2	36	30		zf-RNPHF	RNPHF zinc finger
P32121	PF00339	1	0	0	1	17	5	8	4	157	5.88235294117647	Arrestin_N-like	Arrestin_N	Arrestin (or S-antigen), N-terminal domain
P32322	PF14748	1	1	0	0	13	8	4	1	105	7.69230769230769	6PGD_C	P5CR_dimer	Pyrroline-5-carboxylate reductase dimerisation
P32418	PF16494	1	1	0	0	14	5	3	6	137	7.14285714285714		Na_Ca_ex_C	C-terminal extension of sodium/calcium exchanger domain
Q9UPR5	PF16494	1	1	0	0	16	5	4	7	132	6.25		Na_Ca_ex_C	C-terminal extension of sodium/calcium exchanger domain
P32455	PF02263	1	1	0	0	44	20	16	8	265	2.27272727272727	P-loop_NTPase	GBP	Guanylate-binding protein, N-terminal domain
P32456	PF02263	1	1	0	0	42	20	15	7	263	2.38095238095238	P-loop_NTPase	GBP	Guanylate-binding protein, N-terminal domain
Q6DD88	PF02263	2	1	1	0	43	22	13	8	275	4.65116279069768	P-loop_NTPase	GBP	Guanylate-binding protein, N-terminal domain
Q8N8V2	PF02263	1	1	0	0	42	21	15	6	264	2.38095238095238	P-loop_NTPase	GBP	Guanylate-binding protein, N-terminal domain
Q8NHH9	PF02263	1	1	0	0	35	14	13	8	272	2.85714285714286	P-loop_NTPase	GBP	Guanylate-binding protein, N-terminal domain
Q96PP8	PF02263	1	1	0	0	36	15	16	5	263	2.77777777777778	P-loop_NTPase	GBP	Guanylate-binding protein, N-terminal domain
P32929	PF01053	1	0	0	1	59	25	24	10	377	1.69491525423729	PLP_aminotran	Cys_Met_Meta_PP	Cys/Met metabolism PLP-dependent enzyme
P33121	PF13193	1	1	0	0	6	4	1	1	72	16.6666666666667	AMP-binding_C	AMP-binding_C	AMP-binding enzyme C-terminal domain
Q08AH3	PF13193	1	0	0	1	12	5	5	2	81	8.33333333333333	AMP-binding_C	AMP-binding_C	AMP-binding enzyme C-terminal domain
Q6P1M0	PF13193	1	1	0	0	10	2	5	3	76	10	AMP-binding_C	AMP-binding_C	AMP-binding enzyme C-terminal domain
Q9NR19	PF13193	2	1	1	0	10	3	5	2	79	20	AMP-binding_C	AMP-binding_C	AMP-binding enzyme C-terminal domain
Q9Y2P5	PF13193	1	0	0	1	9	2	4	3	77	11.1111111111111	AMP-binding_C	AMP-binding_C	AMP-binding enzyme C-terminal domain
P33240	PF14327	4	3	0	1	9	6	1	2	80	44.4444444444444		CSTF2_hinge	Hinge domain of cleavage stimulation factor subunit 2
Q9H0L4	PF14327	2	1	0	1	7	4	1	2	80	28.5714285714286		CSTF2_hinge	Hinge domain of cleavage stimulation factor subunit 2
P33241	PF02029	10	8	2	0	38	23	14	1	159	26.3157894736842		Caldesmon	Caldesmon
Q05682	PF02029	32	20	10	2	81	41	37	3	754	39.5061728395062		Caldesmon	Caldesmon
P33316	PF00692	4	2	2	0	19	6	6	7	130	21.0526315789474	dUTPase	dUTPase	dUTPase
P33552	PF01111	2	1	0	1	11	4	1	6	68	18.1818181818182		CKS	Cyclin-dependent kinase regulatory subunit
P61024	PF01111	2	1	0	1	10	4	1	5	68	20		CKS	Cyclin-dependent kinase regulatory subunit
P33991	PF00493	1	1	0	0	37	16	13	8	226	2.7027027027027	P-loop_NTPase	MCM	MCM P-loop domain
P33992	PF00493	1	1	0	0	31	17	12	2	223	3.2258064516129	P-loop_NTPase	MCM	MCM P-loop domain
P33993	PF00493	6	2	1	3	30	13	10	7	222	20	P-loop_NTPase	MCM	MCM P-loop domain
Q14566	PF00493	1	1	0	0	34	17	13	4	224	2.94117647058823	P-loop_NTPase	MCM	MCM P-loop domain
Q4G0Z9	PF00493	1	0	0	1	30	14	13	3	147	3.33333333333333	P-loop_NTPase	MCM	MCM P-loop domain
P33992	PF17855	2	1	0	1	12	7	3	2	92	16.6666666666667	AAA_lid	MCM_lid	MCM AAA-lid domain
