STY_count	#Psites_pfam	perc_phos_indomain	Phos_contribution_fromallproteins_toproteome_92453	Pfam_ID	#Proteins	avgDomain_length	avgSTY_count	#avgPsites_pfam	avg_perc_phos_indomain	avg_#pS	avg_#pT	avg_#pY	avg_countS	avg_countT	avg_countY	Pfam_desc	Pfam_short
32	1	3.125	0.0010816306663926534	PF06703	1	163	32	1.0	3.125	0.0	1.0	0.0	14	10	8	Microsomal signal peptidase 25 kDa subunit (SPC25)	SPC25
30	2	6.666666666666667	0.0021632613327853068	PF06729	1	138	30	2.0	6.667	1.0	0.0	1.0	18	11	1	Kinetochore component, CENP-R	CENP-R
30	1	3.3333333333333335	0.0010816306663926534	PF06730	1	219	30	1.0	3.333	0.0	1.0	0.0	6	18	6	FAM92 protein	FAM92
45	1	2.2222222222222223	0.0010816306663926534	PF06732	1	274	45	1.0	2.222	1.0	0.0	0.0	11	17	17	Pescadillo N-terminus	Pescadillo_N
33	9	27.27272727272727	0.009734675997533882	PF06741	2	68	16	4.5	28.125	2.5	0.0	2.0	8	4	4	LsmAD domain	LsmAD
117	4	3.418803418803419	0.0043265226655706136	PF06752	2	243	58	2.0	3.448	2.0	0.0	0.0	34	22	2	Enhancer of Polycomb C-terminus	E_Pc_C
2259	24	1.0624169986719787	0.025959135993423685	PF06758	11	1059	205	2.18	1.063	1.91	0.27	0.0	125	26	54	Olduvai domain	Olduvai
75	1	1.3333333333333335	0.0010816306663926534	PF06762	1	469	75	1.0	1.333	0.0	1.0	0.0	26	32	17	Lipase maturation factor	LMF1
10	2	20.0	0.0021632613327853068	PF06783	1	84	10	2.0	20.0	2.0	0.0	0.0	6	3	1	Uncharacterised protein family (UPF0239)	UPF0239
22	1	4.545454545454546	0.0010816306663926534	PF06784	1	171	22	1.0	4.545	1.0	0.0	0.0	12	6	4	Uncharacterised protein family (UPF0240)	UPF0240
18	1	5.555555555555555	0.0010816306663926534	PF06807	1	112	18	1.0	5.556	1.0	0.0	0.0	9	7	2	Pre-mRNA cleavage complex II protein Clp1	Clp1
39	6	15.384615384615385	0.006489783998355921	PF06809	1	325	39	6.0	15.385	3.0	1.0	2.0	22	13	4	Neural proliferation differentiation control-1 protein (NPDC1)	NPDC1
98	3	3.061224489795918	0.0032448919991779606	PF06814	2	296	49	1.5	3.061	1.0	0.5	0.0	20	16	14	Lung seven transmembrane receptor	Lung_7-TM_R
15	1	6.666666666666667	0.0010816306663926534	PF06818	1	198	15	1.0	6.667	1.0	0.0	0.0	9	3	3	Fez1	Fez1
6	1	16.666666666666664	0.0010816306663926534	PF06839	1	51	6	1.0	16.667	0.0	0.0	1.0	3	2	1	GRF zinc finger	zf-GRF
25	2	8.0	0.0021632613327853068	PF06859	1	109	25	2.0	8.0	0.0	2.0	0.0	9	7	9	Bicoid-interacting protein 3 (Bin3)	Bin3
62	1	1.6129032258064515	0.0010816306663926534	PF06870	1	377	62	1.0	1.613	0.0	0.0	1.0	28	24	10	A49-like RNA polymerase I associated factor 	RNA_pol_I_A49
9	1	11.11111111111111	0.0010816306663926534	PF06881	1	99	9	1.0	11.111	0.0	1.0	0.0	2	4	3	RNA polymerase II transcription factor SIII (Elongin) subunit A	Elongin_A
9	2	22.22222222222222	0.0021632613327853068	PF06886	1	134	9	2.0	22.222	1.0	1.0	0.0	4	4	1	Targeting protein for Xklp2 (TPX2) domain	TPX2
32	1	3.125	0.0010816306663926534	PF06907	1	217	32	1.0	3.125	1.0	0.0	0.0	8	14	10	Latexin	Latexin
11	1	9.090909090909092	0.0010816306663926534	PF06910	1	116	11	1.0	9.091	1.0	0.0	0.0	7	2	2	Male enhanced antigen 1 (MEA1)	MEA1
28	2	7.142857142857142	0.0021632613327853068	PF06911	1	185	28	2.0	7.143	2.0	0.0	0.0	14	9	5	Senescence-associated protein	Senescence
334	6	1.7964071856287425	0.006489783998355921	PF06920	4	528	84	1.5	1.786	1.25	0.0	0.25	32	25	26	Dock homology region 2	DHR-2
26	2	7.6923076923076925	0.0021632613327853068	PF06936	1	187	26	2.0	7.692	2.0	0.0	0.0	16	5	5	Selenoprotein S (SelS)	Selenoprotein_S
45	1	2.2222222222222223	0.0010816306663926534	PF06937	1	291	45	1.0	2.222	1.0	0.0	0.0	27	13	5	EURL protein	EURL
41	4	9.75609756097561	0.0043265226655706136	PF06941	2	193	20	2.0	10.0	1.5	0.5	0.0	8	8	4	5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C)	NT5C
29	1	3.4482758620689653	0.0010816306663926534	PF06951	1	176	29	1.0	3.448	0.0	1.0	0.0	9	12	8	Group XII secretory phospholipase A2 precursor (PLA2G12)	PLA2G12
53	3	5.660377358490567	0.0032448919991779606	PF06957	1	410	53	3.0	5.66	2.0	1.0	0.0	15	25	13	Coatomer (COPI) alpha subunit C-terminus	COPI_C
32	5	15.625	0.005408153331963267	PF06959	1	203	32	5.0	15.625	4.0	0.0	1.0	21	7	4	RecQ helicase protein-like 5 (RecQ5)	RecQ5
89	1	1.1235955056179776	0.0010816306663926534	PF06963	1	510	89	1.0	1.124	0.0	1.0	0.0	41	34	14	Ferroportin1 (FPN1)	FPN1
103	3	2.912621359223301	0.0032448919991779606	PF06990	2	392	52	1.5	2.885	0.5	1.0	0.0	20	15	16	Galactose-3-O-sulfotransferase 	Gal-3-0_sulfotr
23	3	13.043478260869565	0.0032448919991779606	PF06991	1	211	23	3.0	13.043	1.0	1.0	1.0	4	12	7	Microfibril-associated/Pre-mRNA processing	MFAP1
92	17	18.478260869565215	0.01838772132867511	PF07001	3	180	31	5.67	18.29	3.67	1.0	1.0	21	8	2	BAT2 N-terminus	BAT2_N
152	8	5.263157894736842	0.008653045331141227	PF07002	5	218	30	1.6	5.333	1.0	0.0	0.6	14	6	10	Copine	Copine
55	3	5.454545454545454	0.0032448919991779606	PF07004	3	82	18	1.0	5.556	1.0	0.0	0.0	8	6	4	Sperm-tail PG-rich repeat	SHIPPO-rpt
80	1	1.25	0.0010816306663926534	PF07010	1	261	80	1.0	1.25	1.0	0.0	0.0	36	42	2	Endomucin	Endomucin
58	6	10.344827586206897	0.006489783998355921	PF07034	1	327	58	6.0	10.345	4.0	2.0	0.0	31	20	7	Origin recognition complex (ORC) subunit 3 N-terminus	ORC3_N
17	1	5.88235294117647	0.0010816306663926534	PF07051	1	87	17	1.0	5.882	1.0	0.0	0.0	9	4	4	Ovarian carcinoma immunoreactive antigen (OCIA)	OCIA
13	3	23.076923076923077	0.0032448919991779606	PF07052	1	97	13	3.0	23.077	2.0	0.0	1.0	7	4	2	Hepatocellular carcinoma-associated antigen 59	Hep_59
32	1	3.125	0.0010816306663926534	PF07064	1	260	32	1.0	3.125	0.0	1.0	0.0	11	13	8	RIC1	RIC1
52	4	7.6923076923076925	0.0043265226655706136	PF07065	1	301	52	4.0	7.692	3.0	1.0	0.0	25	16	11	D123	D123
33	1	3.0303030303030303	0.0010816306663926534	PF07074	1	172	33	1.0	3.03	1.0	0.0	0.0	18	8	7	Translocon-associated protein, gamma subunit (TRAP-gamma)	TRAP-gamma
44	5	11.363636363636363	0.005408153331963267	PF07078	1	309	44	5.0	11.364	4.0	1.0	0.0	18	24	2	Forty-two-three protein	FYTT
24	2	8.333333333333332	0.0021632613327853068	PF07084	1	178	24	2.0	8.333	1.0	1.0	0.0	13	6	5	Thyroid hormone-inducible hepatic protein Spot 14	Spot_14
35	1	2.857142857142857	0.0010816306663926534	PF07086	1	177	35	1.0	2.857	1.0	0.0	0.0	18	4	13	Jagunal, ER re-organisation during oogenesis	Jagunal
51	2	3.9215686274509802	0.0021632613327853068	PF07092	1	232	51	2.0	3.922	1.0	0.0	1.0	15	21	15	Protein of unknown function (DUF1356)	DUF1356
88	5	5.681818181818182	0.005408153331963267	PF07093	1	584	88	5.0	5.682	3.0	1.0	1.0	45	27	16	SGT1 protein	SGT1
20	1	5.0	0.0010816306663926534	PF07096	1	115	20	1.0	5.0	1.0	0.0	0.0	13	6	1	Protein of unknown function (DUF1358)	DUF1358
100	15	15.0	0.016224459995889805	PF07139	2	308	50	7.5	15.0	6.0	1.5	0.0	32	15	4	Protein of unknown function (DUF1387)	DUF1387
36	2	5.555555555555555	0.0021632613327853068	PF07140	1	164	36	2.0	5.556	0.0	1.0	1.0	18	9	9	Interferon gamma receptor (IFNGR1)	IFNGR1
40	23	57.49999999999999	0.024877505327031032	PF07142	1	276	40	23.0	57.5	23.0	0.0	0.0	38	2	0	Repeat of unknown function (DUF1388)	DUF1388
11	2	18.181818181818183	0.0021632613327853068	PF07145	2	27	6	1.0	16.667	0.5	0.5	0.0	4	1	0	Ataxin-2 C-terminal region	PAM2
33	2	6.0606060606060606	0.0021632613327853068	PF07160	1	233	33	2.0	6.061	2.0	0.0	0.0	13	13	7	Spindle and kinetochore-associated protein 1 	SKA1
68	2	2.941176470588235	0.0021632613327853068	PF07162	2	172	34	1.0	2.941	0.5	0.5	0.0	13	13	8	Ciliary basal body-associated, B9 protein	B9-C2
36	1	2.7777777777777777	0.0010816306663926534	PF07163	1	302	36	1.0	2.778	1.0	0.0	0.0	26	4	6	Pex26 protein	Pex26
208	5	2.403846153846154	0.005408153331963267	PF07177	3	532	69	1.67	2.42	0.33	1.0	0.33	28	32	10	Neuralized	Neuralized
14	1	7.142857142857142	0.0010816306663926534	PF07189	1	78	14	1.0	7.143	1.0	0.0	0.0	5	4	5	Splicing factor 3B subunit 10 (SF3b10)	SF3b10
8	1	12.5	0.0010816306663926534	PF07192	1	69	8	1.0	12.5	1.0	0.0	0.0	3	4	1	SNURF/RPN4 protein	SNURF
20	1	5.0	0.0010816306663926534	PF07225	1	124	20	1.0	5.0	1.0	0.0	0.0	5	7	8	NADH-ubiquinone oxidoreductase B15 subunit (NDUFB4)	NDUF_B4
24	2	8.333333333333332	0.0021632613327853068	PF07258	2	72	12	1.0	8.333	1.0	0.0	0.0	8	3	1	COMM domain	COMM_domain
26	1	3.8461538461538463	0.0010816306663926534	PF07292	1	177	26	1.0	3.846	1.0	0.0	0.0	10	11	5	Nmi/IFP 35 domain (NID)	NID
73	5	6.8493150684931505	0.005408153331963267	PF07303	4	102	18	1.25	6.944	1.0	0.0	0.25	8	3	8	Occludin homology domain	Occludin_ELL
19	1	5.263157894736842	0.0010816306663926534	PF07304	1	145	19	1.0	5.263	1.0	0.0	0.0	16	3	0	Steroid receptor RNA activator (SRA1)	SRA1
40	12	30.0	0.012979567996711842	PF07326	1	232	40	12.0	30.0	11.0	1.0	0.0	31	8	1	Regulator of chromosome segregation 1	RCS1
19	1	5.263157894736842	0.0010816306663926534	PF07347	1	98	19	1.0	5.263	0.0	0.0	1.0	11	5	3	NADH:ubiquinone oxidoreductase subunit B14.5a (Complex I-B14.5a)	CI-B14_5a
10	1	10.0	0.0010816306663926534	PF07359	1	77	10	1.0	10.0	1.0	0.0	0.0	8	2	0	Liver-expressed antimicrobial peptide 2 precursor (LEAP-2)	LEAP-2
86	2	2.3255813953488373	0.0021632613327853068	PF07393	1	619	86	2.0	2.326	2.0	0.0	0.0	38	25	23	Exocyst complex component Sec10	Sec10
21	1	4.761904761904762	0.0010816306663926534	PF07400	1	174	21	1.0	4.762	1.0	0.0	0.0	11	9	1	Interleukin 11	IL11
28	6	21.428571428571427	0.006489783998355921	PF07412	1	184	28	6.0	21.429	5.0	1.0	0.0	19	6	3	Geminin	Geminin
27	1	3.7037037037037033	0.0010816306663926534	PF07421	1	164	27	1.0	3.704	0.0	0.0	1.0	13	7	7	Neurotensin/neuromedin N precursor	Pro-NT_NN
13	1	7.6923076923076925	0.0010816306663926534	PF07448	1	64	13	1.0	7.692	1.0	0.0	0.0	6	5	2	Secreted phosphoprotein 24 (Spp-24) cystatin-like domain	Spp-24
34	2	5.88235294117647	0.0021632613327853068	PF07458	2	82	17	1.0	5.882	1.0	0.0	0.0	10	5	2	Sperm protein associated with nucleus, mapped to X chromosome	SPAN-X
9	1	11.11111111111111	0.0010816306663926534	PF07469	1	58	9	1.0	11.111	1.0	0.0	0.0	6	1	2	Domain of unknown function (DUF1518) 	DUF1518
12	3	25.0	0.0032448919991779606	PF07491	1	57	12	3.0	25.0	1.0	1.0	1.0	7	4	1	Protein phosphatase inhibitor  	PPI_Ypi1
41	4	9.75609756097561	0.0043265226655706136	PF07500	3	113	14	1.33	9.5	1.0	0.33	0.0	7	4	2	Transcription factor S-II (TFIIS), central domain	TFIIS_M
24	1	4.166666666666666	0.0010816306663926534	PF07522	1	107	24	1.0	4.167	0.0	1.0	0.0	12	7	5	DNA repair metallo-beta-lactamase	DRMBL
11	1	9.090909090909092	0.0010816306663926534	PF07524	1	80	11	1.0	9.091	1.0	0.0	0.0	4	5	2	Bromodomain associated	Bromo_TP
9	2	22.22222222222222	0.0021632613327853068	PF07525	2	39	4	1.0	25.0	0.5	0.5	0.0	2	0	2	SOCS box	SOCS_box
57	4	7.017543859649122	0.0043265226655706136	PF07528	2	249	28	2.0	7.143	1.0	1.0	0.0	16	11	2	DZF domain	DZF
29	3	10.344827586206897	0.0032448919991779606	PF07531	2	92	14	1.5	10.714	1.0	0.0	0.5	10	4	2	NHR1 homology to TAF	TAFH
17	4	23.52941176470588	0.0043265226655706136	PF07533	3	59	6	1.33	22.167	1.0	0.33	0.0	1	3	1	BRK domain	BRK
72	3	4.166666666666666	0.0032448919991779606	PF07534	3	143	24	1.0	4.167	1.0	0.0	0.0	9	10	5	TLD	TLD
7	1	14.285714285714285	0.0010816306663926534	PF07535	1	44	7	1.0	14.286	1.0	0.0	0.0	3	1	3	DBF zinc finger	zf-DBF
17	4	23.52941176470588	0.0043265226655706136	PF07541	1	115	17	4.0	23.529	2.0	1.0	1.0	4	7	6	Eukaryotic translation initiation factor 2 alpha subunit	EIF_2_alpha
10	2	20.0	0.0021632613327853068	PF07544	1	76	10	2.0	20.0	2.0	0.0	0.0	7	2	1	RNA polymerase II transcription mediator complex subunit 9	Med9
234	25	10.683760683760683	0.02704076665981634	PF07565	6	284	39	4.17	10.692	3.5	0.67	0.0	23	13	3	Band 3 cytoplasmic domain	Band_3_cyto
10	4	40.0	0.0043265226655706136	PF07572	1	75	10	4.0	40.0	4.0	0.0	0.0	8	1	1	Bucentaur or craniofacial development	BCNT
82	1	1.2195121951219512	0.0010816306663926534	PF07575	1	554	82	1.0	1.22	1.0	0.0	0.0	47	19	16	Nup85 Nucleoporin	Nucleopor_Nup85
491	4	0.8146639511201629	0.0043265226655706136	PF07645	3	1194	164	1.33	0.811	0.67	0.33	0.33	72	61	31	Calcium-binding EGF domain	EGF_CA
59	6	10.16949152542373	0.006489783998355921	PF07647	6	66	10	1.0	10.0	0.67	0.17	0.17	4	4	2	SAM domain (Sterile alpha motif)	SAM_2
8	1	12.5	0.0010816306663926534	PF07648	1	63	8	1.0	12.5	1.0	0.0	0.0	2	3	3	Kazal-type serine protease inhibitor domain	Kazal_2
12	1	8.333333333333332	0.0010816306663926534	PF07650	1	77	12	1.0	8.333	1.0	0.0	0.0	2	8	2	KH domain	KH_2
44	1	2.272727272727273	0.0010816306663926534	PF07651	1	264	44	1.0	2.273	0.0	1.0	0.0	17	17	10	ANTH domain	ANTH
123	17	13.821138211382115	0.01838772132867511	PF07653	14	70	9	1.21	13.444	0.5	0.14	0.57	3	3	2	Variant SH3 domain	SH3_2
218	5	2.293577981651376	0.005408153331963267	PF07654	5	187	44	1.0	2.273	0.4	0.2	0.4	21	14	8	Immunoglobulin C1-set domain	C1-set
13	1	7.6923076923076925	0.0010816306663926534	PF07657	1	76	13	1.0	7.692	0.0	1.0	0.0	6	5	2	N terminus of Notch ligand	MNNL
35	2	5.714285714285714	0.0021632613327853068	PF07677	2	86	18	1.0	5.556	1.0	0.0	0.0	9	4	4	A-macroglobulin receptor binding domain	A2M_recep
60	1	1.6666666666666667	0.0010816306663926534	PF07678	1	317	60	1.0	1.667	1.0	0.0	0.0	22	22	16	A-macroglobulin TED domain	TED_complement
5393	80	1.483404413128129	0.08653045331141228	PF07679	25	1222	216	3.2	1.481	1.72	1.24	0.24	93	91	31	Immunoglobulin I-set domain	I-set
49	5	10.204081632653061	0.005408153331963267	PF07683	5	104	10	1.0	10.0	1.0	0.0	0.0	3	6	1	Cobalamin synthesis protein cobW C-terminal domain	CobW_C
541	23	4.251386321626617	0.024877505327031032	PF07686	22	112	25	1.05	4.2	0.59	0.36	0.09	12	8	5	Immunoglobulin V-set domain	V-set
23	1	4.3478260869565215	0.0010816306663926534	PF07687	1	162	23	1.0	4.348	1.0	0.0	0.0	11	6	6	Peptidase dimerisation domain	M20_dimer
1264	43	3.401898734177215	0.0465101186548841	PF07690	18	416	70	2.39	3.414	1.89	0.28	0.22	34	22	14	Major Facilitator Superfamily	MFS_1
133	3	2.2556390977443606	0.0032448919991779606	PF07693	2	446	66	1.5	2.273	1.5	0.0	0.0	30	26	10	KAP family P-loop domain	KAP_NTPase
50	6	12.0	0.006489783998355921	PF07701	2	198	25	3.0	12.0	2.5	0.5	0.0	12	10	4	Heme NO binding associated	HNOBA
52	2	3.8461538461538463	0.0021632613327853068	PF07703	2	139	26	1.0	3.846	1.0	0.0	0.0	12	6	8	Alpha-2-macroglobulin bait region domain	A2M_BRD
59	5	8.47457627118644	0.005408153331963267	PF07707	5	91	12	1.0	8.333	1.0	0.0	0.0	5	4	3	BTB And C-terminal Kelch	BACK
7	1	14.285714285714285	0.0010816306663926534	PF07710	1	41	7	1.0	14.286	1.0	0.0	0.0	2	2	3	P53 tetramerisation motif	P53_tetramer
2794	181	6.478167501789549	0.19577515061707026	PF07714	73	275	38	2.48	6.526	0.82	0.29	1.37	16	12	11	Protein tyrosine and serine/threonine kinase	PK_Tyr_Ser-Thr
18	4	22.22222222222222	0.0043265226655706136	PF07716	4	54	4	1.0	25.0	1.0	0.0	0.0	3	1	1	Basic region leucine zipper	bZIP_2
49	4	8.16326530612245	0.0043265226655706136	PF07717	3	85	16	1.33	8.312	1.0	0.33	0.0	7	5	4	Oligonucleotide/oligosaccharide-binding (OB)-fold	OB_NTP_bind
21	1	4.761904761904762	0.0010816306663926534	PF07718	1	141	21	1.0	4.762	1.0	0.0	0.0	7	10	4	Coatomer beta C-terminal region	Coatamer_beta_C
44	2	4.545454545454546	0.0021632613327853068	PF07724	2	207	22	1.0	4.545	0.5	0.5	0.0	10	10	2	AAA domain (Cdc48 subfamily)	AAA_2
121	5	4.132231404958678	0.005408153331963267	PF07728	1	964	121	5.0	4.132	4.0	1.0	0.0	51	57	13	AAA domain (dynein-related subfamily)	AAA_5
16	1	6.25	0.0010816306663926534	PF07738	1	134	16	1.0	6.25	0.0	1.0	0.0	6	7	3	Sad1 / UNC-like C-terminal 	Sad1_UNC
14	3	21.428571428571427	0.0032448919991779606	PF07741	1	99	14	3.0	21.429	2.0	0.0	1.0	9	1	4	Brf1-like TBP-binding domain	BRF1
32	2	6.25	0.0021632613327853068	PF07744	1	178	32	2.0	6.25	2.0	0.0	0.0	22	7	3	SPOC domain	SPOC
40	1	2.5	0.0010816306663926534	PF07748	1	205	40	1.0	2.5	1.0	0.0	0.0	15	14	11	Glycosyl hydrolases family 38 C-terminal domain	Glyco_hydro_38C
69	8	11.594202898550725	0.008653045331141227	PF07763	2	238	34	4.0	11.765	3.5	0.5	0.0	20	12	3	FEZ-like protein	FEZ
39	4	10.256410256410255	0.0043265226655706136	PF07767	1	405	39	4.0	10.256	3.0	1.0	0.0	17	19	3	Nop53 (60S ribosomal biogenesis)	Nop53
82	6	7.317073170731707	0.006489783998355921	PF07778	1	514	82	6.0	7.317	4.0	2.0	0.0	48	17	17	Mis6 	CENP-I
26	6	23.076923076923077	0.006489783998355921	PF07780	1	240	26	6.0	23.077	5.0	1.0	0.0	15	7	4	Spb1 C-terminal domain	Spb1_C
36	2	5.555555555555555	0.0021632613327853068	PF07798	1	193	36	2.0	5.556	2.0	0.0	0.0	12	21	3	Protein of unknown function (DUF1640)	DUF1640
15	6	40.0	0.006489783998355921	PF07807	1	110	15	6.0	40.0	2.0	1.0	3.0	5	4	6	RED-like protein C-terminal region	RED_C
18	1	5.555555555555555	0.0010816306663926534	PF07810	1	111	18	1.0	5.556	1.0	0.0	0.0	8	6	4	TMC domain	TMC
48	1	2.083333333333333	0.0010816306663926534	PF07814	1	361	48	1.0	2.083	1.0	0.0	0.0	24	17	7	Wings apart-like protein regulation of heterochromatin	WAPL
22	2	9.090909090909092	0.0021632613327853068	PF07815	2	77	11	1.0	9.091	0.5	0.5	0.0	3	6	2	Abl-interactor HHR	Abi_HHR
40	1	2.5	0.0010816306663926534	PF07819	1	221	40	1.0	2.5	1.0	0.0	0.0	16	17	7	PGAP1-like protein	PGAP1
34	6	17.647058823529413	0.006489783998355921	PF07834	1	215	34	6.0	17.647	4.0	2.0	0.0	21	10	3	RanGAP1 C-terminal domain	RanGAP1_C
106	4	3.7735849056603774	0.0043265226655706136	PF07842	3	235	35	1.33	3.8	0.33	0.67	0.33	18	10	8	GC-rich sequence DNA-binding factor-like protein	GCFC
20	2	10.0	0.0021632613327853068	PF07850	1	97	20	2.0	10.0	2.0	0.0	0.0	6	6	8	Renin receptor-like protein	Renin_r
50	1	2.0	0.0010816306663926534	PF07851	1	324	50	1.0	2.0	1.0	0.0	0.0	17	18	15	TMPIT-like protein	TMPIT
24	1	4.166666666666666	0.0010816306663926534	PF07855	1	164	24	1.0	4.167	0.0	0.0	1.0	10	9	5	Autophagy-related protein 101	ATG101
56	2	3.571428571428571	0.0021632613327853068	PF07857	1	336	56	2.0	3.571	2.0	0.0	0.0	26	19	11	Transmembrane family, TMEM144 of transporters	TMEM144
74	2	2.7027027027027026	0.0021632613327853068	PF07859	2	261	37	1.0	2.703	1.0	0.0	0.0	20	8	10	alpha/beta hydrolase fold	Abhydrolase_3
91	8	8.791208791208792	0.008653045331141227	PF07888	2	384	46	4.0	8.696	3.0	1.0	0.0	23	20	2	Calcium binding and coiled-coil domain (CALCOCO1) like	CALCOCO1
11	3	27.27272727272727	0.0032448919991779606	PF07890	1	124	11	3.0	27.273	1.0	2.0	0.0	6	5	0	Rrp15p	Rrp15p
178	10	5.617977528089887	0.010816306663926535	PF07894	4	282	44	2.5	5.682	1.5	0.25	0.75	22	12	10	FAM83 A-H	FAM83
16	4	25.0	0.0043265226655706136	PF07904	1	148	16	4.0	25.0	4.0	0.0	0.0	14	1	1	Chromatin modification-related protein EAF7	Eaf7
34	1	2.941176470588235	0.0010816306663926534	PF07910	1	217	34	1.0	2.941	1.0	0.0	0.0	19	8	7	Peptidase family C78	Peptidase_C78
21	1	4.761904761904762	0.0010816306663926534	PF07912	1	123	21	1.0	4.762	0.0	0.0	1.0	7	5	9	ERp29, N-terminal domain	ERp29_N
84	2	2.380952380952381	0.0021632613327853068	PF07923	2	274	42	1.0	2.381	1.0	0.0	0.0	18	16	8	N1221-like protein	N1221
14	1	7.142857142857142	0.0010816306663926534	PF07926	1	129	14	1.0	7.143	1.0	0.0	0.0	9	4	1	TPR/MLP1/MLP2-like protein	TPR_MLP1_2
27	1	3.7037037037037033	0.0010816306663926534	PF07933	1	158	27	1.0	3.704	1.0	0.0	0.0	13	8	6	Protein of unknown function (DUF1681)	DUF1681
82	1	1.2195121951219512	0.0010816306663926534	PF07959	1	420	82	1.0	1.22	1.0	0.0	0.0	41	23	18	L-fucokinase	Fucokinase
11	1	9.090909090909092	0.0010816306663926534	PF07965	1	79	11	1.0	9.091	0.0	0.0	1.0	5	2	4	Integrin beta tail domain	Integrin_B_tail
12	3	25.0	0.0032448919991779606	PF07966	3	29	4	1.0	25.0	0.0	1.0	0.0	2	1	1	A1 Propeptide 	A1_Propeptide
20	1	5.0	0.0010816306663926534	PF07967	1	130	20	1.0	5.0	1.0	0.0	0.0	14	4	2	C3HC zinc finger-like 	zf-C3HC
10	3	30.0	0.0032448919991779606	PF07973	1	50	10	3.0	30.0	1.0	1.0	1.0	2	5	3	Threonyl and Alanyl tRNA synthetase second additional domain	tRNA_SAD
15	1	6.666666666666667	0.0010816306663926534	PF07978	1	98	15	1.0	6.667	1.0	0.0	0.0	4	4	7	NIPSNAP 	NIPSNAP
95	3	3.1578947368421053	0.0032448919991779606	PF07984	2	320	48	1.5	3.125	1.0	0.0	0.5	24	14	10	Nucleotidyltransferase 	NTP_transf_7
126	6	4.761904761904762	0.006489783998355921	PF07992	3	324	42	2.0	4.762	0.33	0.33	1.33	14	19	9	Pyridine nucleotide-disulphide oxidoreductase	Pyr_redox_2
42	1	2.380952380952381	0.0010816306663926534	PF07995	1	337	42	1.0	2.381	1.0	0.0	0.0	18	8	16	Glucose / Sorbosone dehydrogenase	GSDH
39	1	2.564102564102564	0.0010816306663926534	PF08014	1	240	39	1.0	2.564	0.0	1.0	0.0	14	16	9	Domain of unknown function (DUF1704)	DUF1704
71	1	1.4084507042253522	0.0010816306663926534	PF08016	1	421	71	1.0	1.408	1.0	0.0	0.0	26	26	19	Polycystin cation channel	PKD_channel
21	1	4.761904761904762	0.0010816306663926534	PF08022	1	103	21	1.0	4.762	1.0	0.0	0.0	7	8	6	FAD-binding domain	FAD_binding_8
20	1	5.0	0.0010816306663926534	PF08030	1	139	20	1.0	5.0	1.0	0.0	0.0	8	5	7	Ferric reductase NAD binding domain	NAD_binding_6
6	1	16.666666666666664	0.0010816306663926534	PF08040	1	58	6	1.0	16.667	1.0	0.0	0.0	3	2	1	MNLL subunit	NADH_oxidored
69	2	2.898550724637681	0.0021632613327853068	PF08043	2	223	34	1.0	2.941	0.5	0.5	0.0	7	24	3	Xin repeat	Xin
7	2	28.57142857142857	0.0021632613327853068	PF08059	1	75	7	2.0	28.571	2.0	0.0	0.0	5	1	1	SEP domain	SEP
19	2	10.526315789473683	0.0021632613327853068	PF08061	1	68	19	2.0	10.526	2.0	0.0	0.0	7	7	5	P68HR (NUC004) repeat	P68HR
13	1	7.6923076923076925	0.0010816306663926534	PF08064	1	102	13	1.0	7.692	1.0	0.0	0.0	9	3	1	UME (NUC010) domain	UME
315	141	44.761904761904766	0.15250992396136415	PF08065	1	1776	315	141.0	44.762	65.0	75.0	1.0	124	188	3	KI67R (NUC007) repeat	KI67R
6	5	83.33333333333334	0.005408153331963267	PF08067	1	43	6	5.0	83.333	1.0	4.0	0.0	1	5	0	ROKNT (NUC014) domain	ROKNT
11	5	45.45454545454545	0.005408153331963267	PF08069	1	60	11	5.0	45.455	4.0	0.0	1.0	6	3	2	Ribosomal S13/S15 N-terminal domain	Ribosomal_S13_N
40	19	47.5	0.020550982661460417	PF08070	2	98	20	9.5	47.5	8.5	1.0	0.0	12	7	2	DTHCT (NUC029) region	DTHCT
9	3	33.33333333333333	0.0032448919991779606	PF08071	3	37	3	1.0	33.333	0.0	1.0	0.0	1	2	0	RS4NT (NUC023) domain	RS4NT
9	2	22.22222222222222	0.0021632613327853068	PF08073	1	54	9	2.0	22.222	2.0	0.0	0.0	4	3	2	CHDNT (NUC034) domain	CHDNT
21	3	14.285714285714285	0.0032448919991779606	PF08074	2	127	10	1.5	15.0	0.5	0.5	0.5	5	2	4	CHDCT2 (NUC038) domain	CHDCT2
15	4	26.666666666666668	0.0043265226655706136	PF08075	3	52	5	1.33	26.6	0.33	0.67	0.33	1	2	2	NOPS (NUC059) domain	NOPS
7	2	28.57142857142857	0.0021632613327853068	PF08079	1	72	7	2.0	28.571	0.0	1.0	1.0	0	2	5	Ribosomal L30 N-terminal domain	Ribosomal_L30_N
32	7	21.875	0.007571414664748575	PF08080	3	36	11	2.33	21.182	1.33	0.0	1.0	5	3	2	RNPHF zinc finger	zf-RNPHF
103	19	18.446601941747574	0.020550982661460417	PF08081	9	45	11	2.11	19.182	1.33	0.0	0.78	7	2	2	RBM1CTR (NUC064) family	RBM1CTR
